CubeName	MeasureGroup	MeasureName	Visible	FormatString	AggregateType	DisplayFolder	SourceTable	SourceColumn	Type
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Points of Distribution LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Items Scanning	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Items Scanning	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Items Scanning	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Items Scanning	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Items Scanning	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Items Scanning	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Items Scanning Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Average Price Units	True	#,##0.00		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Average Price Units	True	#,##0.00		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Average Price Units	True	#,##0.00		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Average Price Units	True	#,##0.00		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Average Price Units	True	#,##0.00		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Average Price Units	True	#,##0.00		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Average Price Units Chg vs LY	True	#,##0.00		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Average Price Units % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Avg On Hand Qty	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Avg On Hand Qty	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Avg On Hand Qty	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Avg On Hand Qty	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Avg On Hand Qty	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Avg On Hand Qty	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Avg On Hand Qty Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Avg On Hand Qty Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Avg On Hand Qty Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Avg On Hand Qty Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Avg On Hand Qty Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Avg On Hand Qty Chg vs LY	False	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Avg On Hand Qty % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Avg On Hand Qty % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Avg On Hand Qty % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Avg On Hand Qty % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Avg On Hand Qty % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Avg On Hand Qty % Chg vs LY	False	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp POS Equivalent	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp POS Equivalent	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp POS Equivalent	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp POS Equivalent	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp POS Equivalent	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp POS Equivalent	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp POS Equivalent Chg vs LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp POS Equivalent % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Amount	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Amount	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Amount	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Amount	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Amount	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Amount	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Amount Chg vs LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Amount % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Qty	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Qty	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Qty	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Qty	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Qty	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Qty	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Qty Chg vs LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Qty % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Clubs Scanning LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Clubs Scanning LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Clubs Scanning LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Clubs Scanning LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Clubs Scanning LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Clubs Scanning LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Items Scanning LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Items Scanning LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Items Scanning LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Items Scanning LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Items Scanning LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Items Scanning LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Average Price Units LY	True	#,##0.00		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Average Price Units LY	True	#,##0.00		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Average Price Units LY	True	#,##0.00		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Average Price Units LY	True	#,##0.00		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Average Price Units LY	True	#,##0.00		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Average Price Units LY	True	#,##0.00		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp POS Equivalent LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Amount LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Amount LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Amount LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Amount LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Amount LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Amount LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Comp Sales Qty LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Comp Sales Qty LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Comp Sales Qty LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Comp Sales Qty LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Comp Sales Qty LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Comp Sales Qty LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk Margin % LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk Margin % LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk Margin % LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk Margin % LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk Margin % LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD Margin % LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Equivalent LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Equivalent LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Equivalent LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Equivalent LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Equivalent LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Equivalent LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Qty LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Qty LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Qty LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Qty LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Qty LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Qty LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Qty per Club LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Qty per Club LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Qty per Club LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Qty per Club LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Qty per Club LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Qty per Club LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Qty per Club per Week LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
