,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1503,000925,众合科技,0.1,-47.37,3.4,3.15,-0.37,2978.11,-44.54,,04-06
1504,600064,南京高科,0.71,16.09,9.06,7.59,-0.57,36491.09,16.17,10派2,04-06
1505,000597,东北制药,-1.17,-831.25,4.98,-21.53,-0.7,-39172.33,-832.96,,04-06
1506,000938,紫光股份,0.21,29.81,3.89,5.38,0.75,4303.12,29.53,,04-06
1507,300161,华中数控,0.27,-59.09,8.62,3.23,-0.73,2834.26,-46.89,,04-06
1508,600682,南京新百,0.23,15.0,3.11,7.63,0.39,8339.08,15.0,10派1,04-06
1509,000558,莱茵体育,0.1,-78.07,1.26,7.96,-0.7,6162.42,-63.56,,04-06
1510,600268,国电南自,0.36,-23.4,3.67,12.26,0.01,22943.5,71.98,10派1,04-06
1511,002232,启明信息,0.16,-50.06,2.33,6.97,0.21,6405.67,-29.04,,04-06
1512,002156,通富微电,0.08,-80.0,3.36,2.27,0.01,4902.82,-64.75,,04-06
1513,600070,浙江富润,0.27,-40.0,3.68,7.61,0.34,3750.98,-41.07,10派3转3,04-06
1514,600633,浙报传媒,0.66,4025.0,2.13,25.95,0.5,21807.84,8678.06,10派2,04-06
1515,300130,新国都,0.66,-42.61,8.18,8.6,0.34,7574.19,30.83,,04-06
1516,002631,德尔未来,0.7,-13.58,7.42,22.82,0.68,8652.82,-11.52,10派3,04-06
1517,002552,宝鼎科技,0.5,-47.37,5.27,10.53,0.07,7229.95,1.82,,04-06
1518,002672,东江环保,1.62,30.65,7.54,24.11,3.19,20372.53,30.71,,04-06
1519,000918,嘉凯城,0.11,-82.26,2.28,5.08,-1.91,20608.5,-81.52,,04-06
1520,300214,日科化学,0.84,3.7,7.94,13.9,-0.34,10144.73,24.89,10派1.5转5,04-06
1521,601929,吉视传媒,0.33,34.01,1.6,22.62,0.75,36389.34,34.01,,04-06
1522,300185,通裕重工,0.55,-22.54,9.69,6.45,-0.59,18467.93,-4.14,10派3转15,04-06
1523,000798,中水渔业,0.19,18.75,2.25,8.79,0.1,6179.25,23.5,10派0.5,04-06
1524,002648,卫星石化,4.2,85.02,15.16,75.24,-0.46,62972.48,105.94,,04-06
1525,000826,启迪桑德,0.73,46.0,3.81,21.47,0.42,30091.53,45.37,,04-06
1526,300206,理邦仪器,0.65,-26.14,11.37,7.14,0.44,5918.58,-10.35,,04-06
1527,000517,荣安地产,0.38,64.18,2.18,19.2,-0.5,40475.05,64.15,,04-06
1528,000932,华菱钢铁,0.02,-102.45,4.4,0.53,1.42,7013.62,-102.65,,04-05
1529,002293,罗莱生活,2.66,78.52,11.76,24.18,2.18,37401.01,78.35,10派10,04-05
1530,002223,鱼跃医疗,0.55,-14.06,2.69,22.98,0.24,22641.18,40.73,10派1转3,04-05
1531,600689,上海三毛,0.09,12.5,2.03,4.56,0.26,1848.93,18.41,,04-05
1532,002573,清新环境,0.44,-25.42,6.92,6.99,0.02,10271.84,57.91,10派1.5,04-05
1533,001896,豫能控股,0.03,-12.67,0.93,2.68,0.89,1635.3,-23.45,,04-05
1534,600695,绿庭投资,0.08,307.37,0.36,23.63,-0.04,5235.11,309.98,,04-05
1535,002147,新光圆成,0.37,4.37,3.54,10.77,-0.15,9442.58,15.47,10派1.5,04-05
1536,601616,广电电气,0.41,-15.64,5.0,8.77,-0.14,21109.86,4.02,10派1转8,04-05
1537,600883,博闻科技,0.7,107.52,2.93,26.12,-0.05,16541.2,107.51,10派0.5,04-05
1538,601216,君正集团,0.93,-0.09,7.82,13.67,0.24,57905.49,19.13,10派1转10,04-05
1539,300205,天喻信息,0.4,-54.02,12.41,4.02,-1.54,2934.36,-43.69,10派3转8,04-05
1540,601901,方正证券,0.05,-81.42,2.33,2.42,-1.31,25691.71,-79.42,10派0.7,04-05
1541,002426,胜利精密,0.18,-51.44,3.24,5.47,-0.03,7043.32,-49.31,10派1,04-05
1542,601158,重庆水务,0.34,21.43,2.41,14.44,0.4,160903.16,24.64,10派2.33,04-05
1543,300257,开山股份,2.47,30.0,19.87,23.3,0.77,29364.75,44.24,10派10转10,04-05
1544,603000,人民网,0.67,39.58,3.16,23.62,0.97,13947.86,70.83,,04-05
1545,002303,美盈森,0.59,-25.66,9.52,6.35,0.2,10592.16,-25.66,,03-31
1546,002494,华斯股份,0.55,-6.78,7.99,7.04,0.95,6202.26,17.75,10派1,03-31
1547,300188,美亚柏科,1.23,19.42,12.59,11.88,0.07,6150.5,49.85,10派2转10,03-31
1548,600718,东软集团,0.34,-12.82,3.81,9.34,0.24,41706.9,-13.95,,03-31
1549,300261,雅本化学,0.6,3.27,6.6,18.2,0.12,4438.09,11.88,10派3转6,03-31
1550,000498,山东路桥,0.0,-21.43,0.02,4.65,-0.08,46.72,-21.87,,03-31
1551,300145,中金环境,0.68,-39.29,6.85,10.3,0.77,9729.95,44.45,10派1.5,03-31
1552,002089,新海宜,0.51,-17.74,2.8,19.13,-0.13,18091.41,30.03,10派1转2,03-31
1553,002045,国光电器,0.21,-51.16,3.37,6.39,0.4,8793.66,-23.83,10派0.8,03-31
1554,000029,深深房A,0.1,19.33,1.51,6.84,0.11,10120.01,19.4,,03-31
1555,002062,宏润建设,0.31,-56.94,4.13,7.71,1.02,14163.06,-56.06,10派1转2.5,03-31
1556,300038,梅泰诺,0.3,7.14,8.24,3.67,-0.57,2772.3,7.9,10派1转5,03-31
1557,002328,新朋股份,0.21,-60.38,7.02,3.04,0.51,6381.19,-59.5,10派1.5转5,03-31
1558,002284,亚太股份,0.28,-54.84,3.63,7.9,0.06,7980.95,-32.66,10派1,03-31
1559,002140,东华科技,0.62,-12.68,2.48,28.17,1.06,27730.15,40.78,10派1.2,03-31
1560,300107,建新股份,0.16,-82.98,5.88,2.64,0.2,2085.31,-60.11,,03-31
1561,002465,海格通信,0.7,-19.54,12.86,5.49,-0.0,23320.74,-3.29,,03-31
1562,002051,中工国际,1.05,-1.87,5.71,19.99,11.63,46312.89,27.38,10派3.5送3,03-31
1563,601998,中信银行,0.71,29.09,3.73,21.07,6.41,3081900.0,43.28,10派1.45,03-31
1564,600690,青岛海尔,1.0,-34.08,3.11,31.33,2.31,269002.22,32.21,10派1.7,03-31
1565,300188,美亚柏科,1.23,19.42,12.59,11.88,0.07,6150.5,49.85,,03-31
1566,600718,东软集团,0.34,-12.82,3.81,9.34,0.24,41706.9,-13.95,,03-31
1567,300261,雅本化学,0.6,3.27,6.6,18.2,0.12,4438.09,11.88,10派3转6,03-31
1568,002303,美盈森,0.59,-25.66,9.52,6.35,0.2,10592.16,-25.66,,03-31
1569,002494,华斯股份,0.55,-6.78,7.99,7.04,0.95,6202.26,17.75,,03-31
1570,002045,国光电器,0.21,-51.16,3.37,6.39,0.4,8793.66,-23.83,10派0.8,03-31
1571,000498,山东路桥,0.0,-21.43,0.02,4.65,-0.08,46.72,-21.87,,03-31
1572,300145,中金环境,0.68,-39.29,6.85,10.3,0.77,9729.95,44.45,,03-31
1573,002089,新海宜,0.51,-17.74,2.8,19.13,-0.13,18091.41,30.03,10派1转2,03-31
1574,000029,深深房A,0.1,19.33,1.51,6.84,0.11,10120.01,19.4,,03-31
1575,300038,梅泰诺,0.3,7.14,8.24,3.67,-0.57,2772.3,7.9,10派1,03-31
1576,002062,宏润建设,0.31,-56.94,4.13,7.71,1.02,14163.06,-56.06,10派1转2.5,03-31
1577,002140,东华科技,0.62,-12.68,2.48,28.17,1.06,27730.15,40.78,10派1.2,03-31
1578,002029,七匹狼,1.46,46.0,6.97,23.16,0.89,41230.8,45.61,10派2转5,03-31
1579,002024,苏宁云商,0.69,20.88,3.19,23.68,0.94,482059.4,20.16,10派1.5,03-31
1580,002328,新朋股份,0.21,-60.38,7.02,3.04,0.51,6381.19,-59.5,10派1.5转5,03-31
1581,002284,亚太股份,0.28,-54.84,3.63,7.9,0.06,7980.95,-32.66,10派1,03-31
1582,300162,雷曼股份,0.25,-67.95,5.49,4.92,-0.13,3310.92,-15.03,,03-31
1583,600222,太龙药业,0.03,-47.54,1.47,2.13,0.0,1275.13,-47.46,,03-31
1584,300084,海默科技,0.15,-50.29,4.85,2.96,-0.28,1878.9,10.97,,03-31
1585,600019,宝钢股份,0.42,-43.24,6.08,7.02,0.69,736196.16,-42.88,10派2,03-31
1586,600086,东方金钰,0.22,36.24,1.63,13.13,-0.52,7826.66,36.18,,03-31
1587,000807,云铝股份,0.06,142.31,2.6,2.42,0.57,9672.19,217.35,10派0.3,03-31
1588,600235,民丰特纸,0.03,-88.46,3.75,0.75,-0.25,750.35,-88.93,10派2,03-31
1589,002130,沃尔核材,0.3,-3.23,3.01,12.26,0.09,8315.85,8.94,10派0.5转5,03-31
1590,002123,荣信股份,0.56,-30.0,3.87,16.45,-0.31,28378.08,6.14,,03-31
1591,600501,航天晨光,0.2,-9.09,2.93,6.92,-0.38,7641.5,8.52,10派0.5,03-31
1592,300018,中元股份,0.29,-14.71,5.2,5.76,0.11,3831.74,-13.13,,03-31
1593,600221,海南航空,0.64,-13.51,3.51,19.0,1.45,263131.2,-12.69,10派1.2,03-31
1594,002144,宏达高科,0.46,43.75,7.27,6.27,-0.06,6999.47,74.56,10派2,03-31
1595,002547,春兴精工,0.34,-45.16,6.17,6.05,-1.36,4639.59,-29.95,10转10,03-31
1596,002244,滨江集团,0.58,-18.31,3.63,16.93,-3.63,78398.73,-18.86,10派0.58,03-31
1597,002242,九阳股份,0.66,-15.38,3.28,18.07,0.54,50131.96,-15.16,10派1.3,03-31
1598,300262,巴安水务,0.42,-37.01,6.36,10.77,-0.49,2286.03,-26.58,,03-31
1599,002431,棕榈股份,0.72,-28.22,5.0,15.46,-1.06,27645.57,64.13,,03-31
1600,601390,中国中铁,0.31,-11.43,3.38,9.61,-0.63,669001.5,-10.66,10派0.48,03-31
1601,002360,同德化工,0.49,-46.74,5.08,9.78,0.46,5888.25,11.48,10派1,03-31
1602,002098,浔兴股份,0.42,22.16,3.99,10.76,0.36,6471.83,21.46,10派3,03-30
1603,000736,中房地产,0.24,-44.19,4.82,5.17,-0.38,7229.23,-43.8,,03-30
1604,600497,驰宏锌锗,0.27,-40.09,2.78,8.78,0.78,35907.74,-22.12,10派1.5,03-30
1605,601988,中国银行,0.44,12.82,2.59,18.27,0.77,12418200.0,18.93,10派1.55,03-30
1606,600630,龙头股份,0.11,-18.52,3.44,3.21,-0.09,4615.37,-19.79,,03-30
1607,600104,上汽集团,1.83,13.84,9.28,21.37,1.83,2022186.65,47.3,10派3,03-30
1608,000544,中原环保,0.3,9.61,2.49,12.99,0.15,8169.62,10.79,,03-30
1609,601618,中国中冶,0.22,-21.43,2.52,9.11,-0.66,424342.4,-20.25,,03-30
1610,002290,禾盛新材,0.41,-34.92,6.34,6.63,-1.02,6169.46,-35.06,10派1转4,03-30
1611,600884,杉杉股份,0.37,26.87,7.06,4.96,0.09,15339.62,27.06,10派0.6,03-30
1612,600795,国电电力,0.24,15.05,1.78,13.71,0.67,364736.74,51.89,10派1,03-30
1613,300010,立思辰,0.32,-17.39,2.85,11.48,0.1,7510.26,23.94,10派1,03-30
1614,600339,*ST天利,0.11,-77.39,2.46,4.4,0.76,6288.79,-75.14,10派0.45,03-30
1615,002148,北纬通信,0.1,-84.38,4.01,2.65,0.25,1165.83,-75.52,10派0.3,03-30
1616,000021,深科技,0.19,-34.57,3.08,5.84,0.13,25150.9,-34.55,10派1,03-30
1617,000838,财信发展,-0.15,14.08,1.66,-8.75,-1.45,-2756.45,14.06,,03-30
1618,000987,越秀金控,1.02,12.09,4.9,22.29,2.03,36709.96,12.2,10派5,03-30
1619,002169,智光电气,0.1,-59.37,2.2,4.67,-0.32,2656.54,-35.46,,03-30
1620,600122,宏图高科,0.18,-63.74,4.44,4.85,0.18,20089.65,-18.61,,03-30
1621,600029,南方航空,0.52,-25.71,3.27,17.22,1.37,507500.0,-12.58,10派2,03-30
1622,600978,宜华生活,0.22,-8.33,3.55,6.25,0.39,25059.92,1.86,10派0.5,03-30
1623,002207,准油股份,0.11,-1200.0,3.66,2.96,1.32,1062.05,-1893.0,10派0.5,03-30
1624,601188,龙江交通,0.11,46.67,2.07,5.3,-0.2,13048.28,42.87,,03-30
1625,600806,*ST昆机,0.1,-70.59,2.64,3.93,0.0,5456.71,-69.4,10派0.2,03-30
1626,000921,海信科龙,0.17,-61.58,0.59,33.72,0.27,22701.51,-61.21,,03-30
1627,002555,三七互娱,0.32,-67.49,5.71,6.19,0.29,4069.2,-17.33,,03-30
1628,000701,厦门信达,0.29,23.53,3.21,9.44,0.44,7063.02,23.52,10派0.6,03-30
1629,600152,维科精华,0.32,51.6,3.14,10.57,1.3,9442.36,51.62,10派0.6,03-30
1630,002709,天赐材料,0.47,6.82,4.38,11.65,0.32,4609.06,19.69,,03-30
1631,002577,雷柏科技,0.87,-24.35,11.37,9.98,0.51,10236.13,-7.02,10派7转7,03-30
1632,600796,钱江生化,0.03,-83.33,1.61,2.08,0.5,1003.69,-79.8,,03-30
1633,600371,万向德农,0.47,95.83,2.3,21.68,0.67,8003.77,91.91,10派3,03-30
1634,002427,尤夫股份,0.15,-58.33,4.05,3.77,-0.49,3604.8,-37.86,10派0.25,03-30
1635,002534,杭锅股份,0.83,-10.75,6.0,14.93,-0.71,32859.58,-1.75,10派3,03-30
1636,601857,中国石油,0.73,-3.95,5.48,13.6,1.59,13298400.0,-4.92,10派1.6462,03-30
1637,600081,东风科技,0.44,-16.07,1.99,24.08,0.66,13751.69,-16.07,,03-30
1638,000880,潍柴重机,0.69,-12.66,4.0,18.81,0.91,18979.48,-12.84,10派0.5,03-30
1639,000816,智慧农业,0.06,-64.94,1.91,3.09,0.15,6010.01,-56.43,10派0.1,03-30
1640,002373,千方科技,0.18,-51.35,9.61,1.88,0.61,1230.41,-47.48,,03-30
1641,000906,物产中拓,0.22,-8.33,2.96,7.87,0.05,7419.38,10.59,,03-30
1642,600322,天房发展,0.24,20.0,3.82,6.51,0.14,26788.89,18.44,10派0.7,03-30
1643,600787,中储股份,0.47,43.59,5.04,9.55,-1.21,39875.61,43.58,10派1,03-30
1644,002250,联化科技,0.75,-9.64,4.47,20.71,0.51,29433.5,45.01,10派1转3,03-30
1645,000401,冀东水泥,1.24,7.11,8.51,16.66,1.05,152541.04,9.1,,03-30
1646,600726,华电能源,0.0,-80.0,1.73,0.24,0.65,824.35,-81.17,,03-30
1647,000619,海螺型材,0.23,-49.45,5.55,4.16,-0.66,8218.41,-49.45,10派0.5,03-30
1648,300194,福安药业,0.76,-38.21,12.41,7.39,0.49,9523.36,-22.66,10派3,03-30
1649,000753,漳州发展,0.24,21.5,2.0,12.75,0.12,7679.27,21.94,,03-30
1650,300079,数码视讯,0.91,-37.24,10.21,9.25,0.06,20422.23,36.9,10派2转5,03-30
1651,002632,道明光学,0.91,89.58,8.22,23.33,0.38,7450.55,103.39,,03-30
1652,002572,索菲亚,1.31,-37.4,12.74,13.96,1.3,13473.18,60.32,,03-30
1653,600658,电子城,0.54,-14.29,3.36,16.7,0.43,31235.86,-14.46,10派1.7,03-30
1654,002579,中京电子,0.38,-31.16,6.11,7.29,0.24,3399.32,-15.65,10派0.5转6,03-30
1655,000702,正虹科技,0.02,-33.33,1.67,1.18,-0.05,502.5,-28.41,,03-30
1656,002510,天汽模,0.55,5.77,6.7,8.56,0.48,11387.52,37.84,10派1.5,03-30
1657,600182,S佳通,0.23,43.75,1.77,13.39,1.23,7667.72,42.63,,03-30
1658,300249,依米康,0.54,1.89,5.83,13.72,-0.26,3639.09,17.33,,03-30
1659,600836,界龙实业,0.02,-59.26,1.35,1.66,-0.1,694.98,-59.3,,03-30
1660,300119,瑞普生物,0.77,-43.8,9.39,8.38,0.61,11409.47,38.23,,03-30
1661,000727,华东科技,0.03,-186.87,1.48,1.76,0.19,925.26,-186.75,,03-30
1662,000902,新洋丰,0.01,-83.33,1.0,1.14,0.08,292.87,-81.76,,03-30
1663,600512,腾达建设,0.03,0.0,1.49,2.27,-0.27,2502.87,6.05,,03-30
1664,300310,宜通世纪,0.98,27.27,3.23,35.32,0.49,6438.2,27.5,,03-30
1665,002016,世荣兆业,0.18,-10.0,2.04,9.44,-1.06,8487.4,-9.83,,03-30
1666,601398,工商银行,0.6,25.0,2.74,23.44,1.0,20826500.0,26.1,10派2.03,03-30
1667,002032,苏泊尔,0.82,17.14,4.8,18.38,0.38,47564.02,17.75,10派3转1,03-30
1668,600353,旭光股份,0.01,-98.05,2.76,0.42,-0.36,294.38,-95.49,,03-30
1669,000429,粤高速A,0.17,-45.16,3.27,5.18,0.49,21678.62,-44.2,10派0.5,03-30
1670,300272,开能环保,0.46,4.55,4.14,19.5,0.35,3973.47,8.92,,03-30
1671,600643,爱建集团,0.15,14.06,1.66,9.19,-0.26,11952.74,13.93,,03-30
1672,601880,大连港,0.15,-31.82,2.85,5.37,0.28,66633.76,-18.06,10派0.6,03-30
1673,000912,泸天化,0.03,-110.34,3.88,0.68,1.22,1533.69,-109.18,,03-30
1674,600800,天津磁卡,-0.14,-727.31,0.02,-129.26,0.05,-8280.71,-727.29,,03-30
1675,002462,嘉事堂,0.27,-26.31,4.41,6.03,0.2,6368.25,31.19,10派1.5,03-30
1676,600897,厦门空港,1.1,16.47,6.33,18.81,1.63,32626.21,16.47,10派1,03-30
1677,600283,钱江水利,0.26,-36.59,3.45,6.66,0.07,7504.95,-36.23,10派2,03-30
1678,000338,潍柴动力,3.36,-17.44,13.75,27.1,3.57,559692.72,-17.48,10派1送2,03-30
1679,000011,深物业A,0.43,47.14,1.9,25.67,-0.61,25746.11,47.12,,03-30
1680,300071,华谊嘉信,0.36,-48.57,4.38,8.59,-0.49,3750.71,12.24,10派1转5,03-30
1681,600583,海油工程,0.05,150.0,2.43,1.98,0.7,18095.84,114.58,10派0.35,03-30
1682,000903,云内动力,0.06,-83.61,3.78,1.54,0.17,3992.11,-70.32,10派0.5,03-30
1683,600120,浙江东方,0.43,4.88,5.87,7.5,-1.87,21972.05,5.97,10派1.2,03-30
1684,300006,莱美药业,0.4,-16.67,3.41,12.35,0.06,7309.05,66.61,10派1,03-30
1685,000920,南方汇通,0.14,-1.43,2.13,6.43,0.68,5806.4,0.52,,03-30
1686,002283,天润曲轴,0.4,-56.52,5.24,9.09,0.07,20271.25,-8.55,10派0.3,03-30
1687,002182,云海金属,0.01,-91.27,3.1,0.42,0.64,378.21,-86.59,,03-30
1688,600685,中船防务,0.81,-43.36,6.39,13.31,-1.84,51833.34,-26.76,,03-30
1689,601139,深圳燃气,0.33,26.92,2.9,14.73,0.53,40530.43,26.64,10派1.3转5,03-30
1690,000603,盛达矿业,0.88,4300.0,1.15,79.1,1.11,35121.62,10764.67,10派4.8,03-30
1691,600775,南京熊猫,0.17,1580.0,2.42,7.17,-0.29,11007.02,1097.41,10派0.5,03-30
1692,300176,鸿特精密,0.37,-42.2,5.8,7.04,0.31,3144.82,-26.09,,03-30
1693,000422,湖北宜化,1.51,42.8,9.65,25.24,3.64,81771.73,42.82,10派0.5转5,03-30
1694,002586,围海股份,0.78,9.86,7.37,13.6,-0.28,7479.05,31.82,,03-30
1695,300153,科泰电源,0.25,-70.59,5.81,4.37,-0.28,4011.13,-21.31,,03-30
1696,300091,金通灵,0.29,-64.92,4.0,7.46,-0.32,6043.59,0.28,10派1,03-30
1697,601919,中国远洋,-1.02,-254.55,3.4,-25.34,-0.49,-1044885.62,-254.55,,03-30
1698,002402,和而泰,0.23,-67.61,7.48,3.12,0.12,2328.54,-45.01,10派1.5,03-30
1699,002409,雅克科技,0.66,-2.82,10.19,6.56,0.8,7267.17,8.62,,03-30
1700,600875,东方电气,1.53,18.6,6.89,24.65,-0.57,305622.77,18.6,10派1.6,03-30
1701,600833,第一医药,0.16,-15.79,1.89,8.63,0.11,3674.87,21.19,10派0.5,03-30
1702,300220,金运激光,0.52,-49.7,7.79,8.56,0.1,1612.26,-39.54,,03-30
1703,000060,中金岭南,0.46,2.22,2.57,18.88,0.52,95074.9,34.48,10派0.72,03-30
1704,300112,万讯自控,0.23,-55.77,3.98,5.84,0.13,2458.36,-20.16,,03-30
1705,000810,创维数字,0.43,-31.94,3.94,11.27,0.64,5583.36,-31.95,10派1.5,03-30
1706,600030,中信证券,1.23,7.89,7.86,17.0,-2.44,1257648.28,11.18,10派4.3,03-30
1707,300029,天龙光电,0.31,-27.67,6.12,5.16,-0.46,6225.95,-27.08,10派1,03-30
1708,601699,潞安环能,1.67,-44.15,6.47,28.65,3.18,383593.2,11.62,10派5,03-30
1709,002490,山东墨龙,0.42,-48.15,7.01,6.14,0.22,16833.03,-39.04,10派1转10,03-30
1710,600795,国电电力,0.24,15.05,1.78,13.71,0.67,364736.74,51.89,10派1,03-30
1711,300010,立思辰,0.32,-17.39,2.85,11.48,0.1,7510.26,23.94,10派1,03-30
1712,600339,*ST天利,0.11,-77.39,2.46,4.4,0.76,6288.79,-75.14,10派0.45,03-30
1713,002148,北纬通信,0.1,-84.38,4.01,2.65,0.25,1165.83,-75.52,10派0.3,03-30
1714,002098,浔兴股份,0.42,22.16,3.99,10.76,0.36,6471.83,21.46,10派3,03-30
1715,000736,中房地产,0.24,-44.19,4.82,5.17,-0.38,7229.23,-43.8,,03-30
1716,600497,驰宏锌锗,0.27,-40.09,2.78,8.78,0.78,35907.74,-22.12,10派1.5,03-30
1717,601988,中国银行,0.44,12.82,2.59,18.27,0.77,12418200.0,18.93,10派1.55,03-30
1718,600630,龙头股份,0.11,-18.52,3.44,3.21,-0.09,4615.37,-19.79,,03-30
1719,600104,上汽集团,1.83,13.84,9.28,21.37,1.83,2022186.65,47.3,10派3,03-30
1720,000544,中原环保,0.3,9.61,2.49,12.99,0.15,8169.62,10.79,,03-30
1721,601618,中国中冶,0.22,-21.43,2.52,9.11,-0.66,424342.4,-20.25,,03-30
1722,002290,禾盛新材,0.41,-34.92,6.34,6.63,-1.02,6169.46,-35.06,10派1转4,03-30
1723,600884,杉杉股份,0.37,26.87,7.06,4.96,0.09,15339.62,27.06,10派0.6,03-30
1724,000021,深科技,0.19,-34.57,3.08,5.84,0.13,25150.9,-34.55,10派1,03-30
1725,000838,财信发展,-0.15,14.08,1.66,-8.75,-1.45,-2756.45,14.06,,03-30
1726,000987,越秀金控,1.02,12.09,4.9,22.29,2.03,36709.96,12.2,10派5,03-30
1727,600806,*ST昆机,0.1,-70.59,2.64,3.93,0.0,5456.71,-69.4,10派0.2,03-30
1728,000921,海信科龙,0.17,-61.58,0.59,33.72,0.27,22701.51,-61.21,,03-30
1729,002555,三七互娱,0.32,-67.49,5.71,6.19,0.29,4069.2,-17.33,,03-30
1730,002169,智光电气,0.1,-59.37,2.2,4.67,-0.32,2656.54,-35.46,,03-30
1731,600122,宏图高科,0.18,-63.74,4.44,4.85,0.18,20089.65,-18.61,,03-30
1732,600029,南方航空,0.52,-25.71,3.27,17.22,1.37,507500.0,-12.58,10派2,03-30
1733,600978,宜华生活,0.22,-8.33,3.55,6.25,0.39,25059.92,1.86,10派0.5,03-30
1734,002207,准油股份,0.11,-1200.0,3.66,2.96,1.32,1062.05,-1893.0,10派0.5,03-30
1735,601188,龙江交通,0.11,46.67,2.07,5.3,-0.2,13048.28,42.87,10派0.1,03-30
1736,000428,华天酒店,0.16,-36.0,2.1,8.12,0.7,11786.17,-13.35,,03-29
1737,600163,中闽能源,-0.42,-2900.0,2.02,-18.5,0.13,-30334.18,-2881.13,,03-29
1738,002030,达安基因,0.2,0.0,1.42,15.0,0.19,6801.05,20.47,10派0.24送2,03-29
1739,600594,益佰制药,0.75,35.92,3.19,26.47,0.79,26548.35,35.76,10派0.8,03-29
1740,300280,南通锻压,0.55,-15.15,4.8,19.26,0.25,5262.24,0.55,,03-29
1741,600101,明星电力,0.68,44.68,4.6,15.91,0.53,22049.93,43.86,10派0.5,03-29
1742,000426,兴业矿业,0.49,-477.23,3.94,15.19,0.25,18739.85,-469.32,10派0.6送1,03-29
1743,600078,澄星股份,0.08,4.05,2.61,3.09,-0.18,5043.93,4.16,10派0.3,03-29
1744,002327,富安娜,1.55,63.16,9.25,17.45,1.58,20693.88,61.98,10转2,03-29
1745,300039,上海凯宝,0.64,-9.86,5.07,13.15,0.37,16756.33,35.46,,03-29
1746,000792,盐湖股份,1.79,24.42,8.6,19.93,0.75,248113.11,123.94,10派1.6,03-29
1747,002238,天威视讯,0.37,15.19,4.25,8.62,1.08,11776.1,37.31,10派1,03-29
1748,601005,重庆钢铁,-0.85,-14250.0,2.35,-30.52,0.26,-147108.2,-14797.59,,03-29
1749,600846,同济科技,0.18,20.0,2.08,9.11,-2.07,11369.69,18.73,10派0.2,03-29
1750,300237,美晨科技,1.01,-46.84,9.98,13.32,-1.92,5032.94,-38.03,,03-29
1751,300276,三丰智能,1.18,-0.84,8.2,42.88,0.62,5453.34,48.84,,03-29
1752,600547,山东黄金,1.34,55.81,3.98,40.1,1.62,190243.88,55.55,10派1.5,03-29
1753,600532,宏达矿业,-0.4,-0.0,1.27,-26.83,0.98,-6008.54,-0.25,,03-29
1754,601899,紫金矿业,0.26,-21.21,1.15,24.52,0.29,571256.91,18.32,10派0.8,03-29
1755,600031,三一重工,1.14,2.61,2.59,55.96,0.3,864889.89,54.02,10派3,03-29
1756,600791,京能置业,0.44,57.14,2.47,19.43,0.02,20013.7,60.1,10派0.3,03-29
1757,002256,彩虹精化,0.1,-33.33,2.19,4.75,-0.01,2119.17,-32.03,10派0.6送3转2,03-29
1758,600021,上海电力,0.22,140.29,2.75,7.97,-0.41,46321.83,140.25,10派0.5,03-29
1759,002096,南岭民爆,0.71,-20.22,4.13,18.37,0.4,9451.12,-19.89,10派1.5送10,03-29
1760,600187,国中水务,0.16,20.85,2.52,6.68,0.23,6581.02,54.76,,03-29
1761,601801,皖新传媒,0.44,22.22,4.12,10.88,0.35,39660.06,23.53,10派1.2,03-29
1762,601011,宝泰隆,0.59,-11.94,7.33,9.17,0.19,21270.28,9.68,,03-29
1763,600746,江苏索普,0.07,34.76,1.46,4.61,0.26,2018.11,34.67,,03-29
1764,600549,厦门钨业,1.5,191.77,5.05,34.32,-0.72,102081.83,191.78,10派2,03-29
1765,300266,兴源环境,1.02,-1.92,8.9,19.9,0.71,4633.67,18.55,,03-29
1766,002262,恩华药业,0.45,38.24,2.36,20.94,0.35,10564.71,38.22,10派0.5,03-29
1767,300289,利德曼,0.62,31.91,1.92,38.5,0.25,7185.08,32.08,,03-29
1768,600069,银鸽投资,-0.26,-750.0,2.21,-11.16,-0.56,-21581.18,-735.74,,03-29
1769,002332,仙琚制药,0.39,11.43,3.28,12.16,0.43,13286.96,10.57,10派2.2,03-29
1770,600754,锦江股份,0.53,-15.79,6.55,7.6,0.88,32048.14,-15.8,10派3.6,03-29
1771,300020,银江股份,0.34,-17.07,2.88,12.6,-0.21,8255.01,27.27,,03-29
1772,000698,沈阳化工,0.32,-3.03,4.88,6.73,0.29,20965.3,-2.41,,03-29
1773,002507,涪陵榨菜,0.57,21.28,5.68,10.34,0.76,8840.45,58.59,,03-29
1774,002457,青龙管业,0.54,-47.57,6.88,8.12,-0.26,11976.95,-2.3,10派1转5,03-29
1775,002611,东方精工,0.67,59.52,5.23,22.11,0.43,7633.71,78.17,,03-29
1776,600819,耀皮玻璃,0.11,-58.65,2.82,3.78,0.39,7743.71,-60.12,10派0.2,03-29
1777,000881,大连国际,0.75,12.88,4.47,17.27,0.16,23002.61,13.14,10派1,03-29
1778,000789,万年青,1.28,229.95,3.86,36.41,2.87,50555.5,229.86,10派2.6,03-29
1779,600785,新华百货,1.22,17.31,5.84,21.98,1.82,25233.59,17.25,10派3,03-29
1780,600548,深高速,0.4,17.25,4.22,9.84,0.69,87514.61,17.34,10派1.6,03-29
