code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
000603,盛达矿业,铅锌,北京,184.68,38714.07,72262.52,148117.72,29266.51,12340.2,0.0,0.0,0.028,1.94,10.77,19960823
300169,天晟新材,塑料,江苏,0.0,19946.82,32598.42,187386.05,86564.43,46297.59,82893.86,2.54,-0.029,3.77,2.75,20110125
002433,太安堂,中成药,广东,52.13,67497.39,77106.46,637404.56,434653.09,76297.13,295931.63,3.84,0.05,5.78,1.79,20100618
300498,温氏股份,农业综合,广东,13.29,30951.89,435029.69,3434262.5,1615446.88,947389.5,654151.81,1.5,0.711,5.87,6.44,20151102
600115,东方航空,空运,上海,9.55,848107.88,1446758.63,18964800.0,1440000.0,13244500.0,1954700.0,1.35,0.18,2.86,2.4,19971105
600111,北方稀土,小金属,内蒙,1869.51,363306.59,363306.59,1439888.0,919637.69,222802.63,15597.85,0.04,0.002,2.29,5.98,19970924
600199,金种子酒,白酒,安徽,51.8,55577.5,55577.5,325558.0,221529.25,37123.57,70080.28,1.26,0.049,4.08,2.51,19980812
300483,沃施股份,专用机械,上海,71.54,3193.19,6150.0,54578.98,44336.89,7627.87,19029.03,3.09,0.177,6.36,7.97,20150630
002322,理工环科,环境保护,浙江,208.87,15821.53,40299.87,320887.31,149042.42,22986.34,190951.77,4.74,0.02,7.12,2.37,20091218
300136,信维通信,通信设备,深圳,58.94,68792.97,95740.29,221686.8,117507.77,33636.48,13178.42,0.14,0.171,1.59,12.69,20101105
300445,康斯特,电器仪表,北京,228.43,4080.0,16320.0,40297.98,28429.88,10268.12,10763.76,0.66,0.029,2.31,11.56,20150424
002435,长江润发,机械基件,江苏,170.38,17897.33,19800.0,145264.52,76388.67,38613.15,42608.17,2.15,0.029,4.48,4.47,20100618
600506,香梨股份,种植业,新疆,0.0,14770.69,14770.69,28886.73,11737.38,3273.16,22398.22,1.52,-0.008,1.85,12.61,20011226
601198,东兴证券,证券,北京,52.26,90400.0,250400.0,7671423.0,0.0,24354.07,529852.0,2.12,0.111,5.36,4.34,20150226
601113,华鼎股份,化纤,浙江,0.0,64000.0,83305.0,414644.03,232712.09,156479.52,149112.27,1.79,-0.025,3.24,3.07,20110509
600756,浪潮软件,软件服务,山东,141.43,27874.73,32409.88,272973.94,180226.88,8307.46,102244.63,3.15,0.06,6.05,4.92,19960923
600026,中海发展,水运,上海,42.88,273603.28,403203.28,6820847.0,731218.25,4405042.5,792212.0,1.96,0.038,6.37,1.03,20020523
300198,纳川股份,塑料,福建,74.73,34374.62,46888.57,211229.59,126075.86,28388.01,36081.28,0.77,0.055,2.79,5.91,20110407
000711,京蓝科技,软件服务,黑龙江,0.0,16089.83,16089.83,29697.39,27433.73,168.0,1507.57,0.09,-0.037,1.77,14.85,19970411
300244,迪安诊断,医疗保健,浙江,66.55,33083.23,55102.94,408489.81,206008.84,22161.32,85989.02,1.56,0.246,3.61,9.07,20110719
002122,天马股份,机械基件,浙江,158.97,109191.35,118800.0,735535.63,433750.19,226023.67,102840.2,0.87,0.021,3.98,1.64,20070328
000422,湖北宜化,农药化肥,湖北,109.07,89781.29,89786.67,4098662.0,1422630.63,1910812.25,176477.3,1.97,0.015,7.93,0.82,19960815
601998,中信银行,银行,北京,7.08,3190516.5,4893479.5,547775808.0,0.0,1567800.0,5863600.0,1.2,0.229,6.72,0.96,20070427
600486,扬农化工,农药化肥,江苏,26.4,30989.89,30989.89,485302.41,369061.69,93734.65,81536.68,2.63,0.307,10.44,3.1,20020425
002741,光华科技,化工原料,广东,329.94,13576.79,36000.0,85488.15,56503.6,24840.39,8469.83,0.24,0.017,2.04,11.11,20150216
603601,再升科技,玻璃,重庆,109.37,7106.0,17552.33,47285.01,20796.45,13444.92,8746.38,0.5,0.103,2.38,18.89,20150122
002083,孚日股份,纺织,山东,16.63,85609.43,90800.0,743084.88,378864.91,276890.5,126124.97,1.39,0.193,3.28,1.95,20061124
600785,新华百货,百货,宁夏,85.67,20743.13,22563.13,405863.16,172666.0,137591.7,31487.01,1.4,0.168,8.39,3.44,19970108
300453,三鑫医疗,医疗保健,江西,109.47,6420.64,15872.0,59087.26,30680.74,14808.55,24180.6,1.52,0.059,3.31,7.74,20150515
600184,光电股份,专用机械,湖北,4644.08,41876.07,50876.07,390336.25,285392.44,55116.17,135461.47,2.66,0.001,4.41,5.04,20031106
000096,广聚能源,石油贸易,深圳,206.99,51084.8,52800.0,220222.0,128995.45,7543.77,35111.67,0.66,0.015,3.8,3.34,20000724
600633,浙报传媒,出版业,浙江,27.35,118828.75,118828.75,810230.19,242426.02,51491.37,156478.2,1.32,0.144,3.7,4.25,19930304
600960,渤海活塞,汽车配件,山东,78.49,51281.23,52471.94,329882.16,171285.97,80913.9,93120.49,1.77,0.03,3.91,2.38,20040407
002234,民和股份,农业综合,山东,33.78,20615.21,30204.66,204069.42,69334.21,82552.59,86187.93,2.85,0.229,3.13,9.89,20080516
002541,鸿路钢构,钢加工,安徽,36.83,16490.31,26800.0,713723.81,552626.0,123313.01,119574.7,4.46,0.126,9.53,1.94,20110118
002143,印纪传媒,影视音像,四川,69.61,16048.83,110614.63,271833.94,236210.13,941.28,-1656.23,-0.01,0.088,1.53,16.09,20070720
601118,海南橡胶,橡胶,海南,0.0,393117.16,393117.16,1311199.5,549770.31,153395.86,378542.69,0.96,-0.022,2.01,3.06,20110107
600795,国电电力,火力发电,辽宁,8.3,1965039.75,1965039.75,25349600.0,1809023.75,17602492.0,640570.38,0.33,0.093,2.51,1.22,19970318
002455,百川股份,化工原料,江苏,71.11,29870.09,47412.0,179211.27,73253.11,88766.99,4024.8,0.08,0.065,1.68,5.48,20100803
002688,金河生物,化学制药,内蒙,41.26,52861.87,63528.96,230605.55,110498.25,57207.68,53857.96,0.85,0.148,2.42,5.06,20120713
002406,远东传动,汽车配件,河南,43.1,39061.48,56100.0,251113.95,149785.06,63834.55,89304.5,1.59,0.053,3.94,2.3,20100518
002326,永太科技,化工原料,浙江,65.25,53171.78,79861.04,386678.88,155285.86,102482.36,61588.73,0.77,0.139,2.44,7.44,20091222
002104,恒宝股份,元器件,江苏,44.74,70899.18,71350.39,198030.31,137092.48,35221.35,8940.57,0.13,0.082,2.26,6.53,20070110
000626,如意集团,商贸代理,江苏,29.29,20229.75,29931.73,1244343.63,1181111.38,6473.12,3292.68,0.11,0.552,5.57,11.62,19961128
300416,苏试试验,电器仪表,江苏,112.87,6092.0,12560.0,63036.69,39102.67,19639.25,14014.37,1.12,0.156,3.59,9.81,20150122
600141,兴发集团,化工原料,湖北,86.95,48029.71,51223.73,2274027.5,517951.66,1157375.5,286517.97,5.59,0.067,9.14,1.28,19990616
601969,海南矿业,普钢,海南,0.0,85867.0,186667.0,562220.19,215314.66,90294.36,185412.19,0.99,-0.031,2.28,5.12,20141209
002165,红 宝 丽,化工原料,江苏,41.33,52759.83,60205.8,221064.3,122427.86,63250.76,35059.1,0.58,0.12,2.48,3.51,20070913
600880,博瑞传播,广告包装,四川,796.39,73208.15,109333.21,446300.59,142178.88,46672.44,80541.72,0.74,0.005,3.26,2.65,19951115
300380,安硕信息,软件服务,上海,392.04,4832.25,13744.0,53566.15,42991.89,3082.1,14314.15,1.04,0.055,3.04,14.11,20140128
002439,启明星辰,软件服务,北京,0.0,55186.58,86894.22,288683.13,184910.38,16962.39,45224.3,0.52,-0.006,2.29,9.99,20100623
002762,金发拉比,服饰,广东,108.4,5057.47,20230.0,91298.27,70878.61,5489.16,38207.85,1.89,0.072,4.19,7.45,20150610
603126,中材节能,环境保护,天津,87.98,21804.0,61050.0,302245.44,172090.95,84546.0,7176.16,0.12,0.032,2.28,4.97,20140731
300337,银邦股份,铝,江苏,1487.94,70809.42,82192.0,251731.3,97717.99,126313.52,57138.86,0.7,0.003,1.86,4.56,20120718
600076,康欣新材,其他建材,山东,32.52,36553.6,103426.4,338285.53,167719.17,85387.38,51492.65,0.5,0.107,2.56,5.43,19970526
600664,哈药股份,化学制药,黑龙江,53.24,249272.81,249272.81,1357295.63,827850.0,434341.94,53554.91,0.21,0.039,2.87,2.9,19930629
002437,誉衡药业,化学制药,黑龙江,29.94,212899.59,219829.03,814900.19,172170.67,157947.77,106186.61,0.48,0.069,1.62,5.13,20100623
600976,健民集团,中成药,湖北,45.87,15322.9,15339.86,165400.11,122503.31,22923.63,30183.5,1.97,0.15,6.54,4.22,20040419
002262,恩华药业,化学制药,江苏,35.44,52488.71,63071.69,275347.63,186003.91,25503.2,38918.4,0.62,0.273,3.1,6.22,20080723
600489,中金黄金,黄金,北京,197.02,345113.72,345113.72,3818719.5,1491860.88,1189401.5,156748.13,0.45,0.017,3.37,4.08,20030814
600429,三元股份,乳制品,北京,183.48,88500.0,149755.75,760410.06,461382.09,115777.85,426153.41,2.85,0.011,3.75,2.2,20030915
600593,大连圣亚,旅游景点,辽宁,0.0,9200.0,9200.0,60744.61,10822.13,22124.85,19775.53,2.15,-0.105,4.09,8.01,20020711
600919,江苏银行,银行,江苏,14.06,115445.0,1154445.0,143667376.0,0.0,559546.31,1009737.31,0.87,0.486,6.8,2.01,20160802
000657,中钨高新,小金属,海南,0.0,24557.07,62865.46,676954.06,337344.0,243376.88,274118.03,4.36,-0.043,4.66,4.1,19961205
603010,万盛股份,化工原料,浙江,48.76,10480.04,25439.19,113837.35,54159.25,25783.7,60928.7,2.4,0.126,3.68,6.67,20141010
002709,天赐材料,化工原料,广东,68.44,14314.4,32535.96,177267.7,86975.46,46634.4,69077.75,2.12,0.218,3.85,15.48,20140123
600874,创业环保,环境保护,天津,30.05,108722.84,142722.84,1004665.5,293160.59,44223.2,38231.1,0.27,0.067,3.08,2.62,19950630
600288,大恒科技,软件服务,北京,0.0,43680.0,43680.0,295984.66,192738.86,37247.23,18708.6,0.43,-0.048,3.36,4.01,20001129
603609,禾丰牧业,饲料,辽宁,48.91,41839.19,83117.64,428209.69,224951.7,120509.31,10734.28,0.13,0.082,3.29,4.89,20140808
000099,中信海直,空运,深圳,111.58,60607.03,60607.03,479437.41,131407.42,325121.41,103327.21,1.7,0.03,4.62,2.9,20000731
000762,西藏矿业,小金属,西藏,118.97,47595.0,52081.92,305666.16,187161.5,40484.53,158269.72,3.04,0.045,4.08,5.25,19970708
600260,凯乐科技,通信设备,湖北,66.44,53252.71,66674.77,983944.63,728719.13,77230.0,117223.97,1.76,0.121,4.33,3.71,20000706
002540,亚太科技,铝,江苏,43.24,70454.46,104000.0,313450.97,191563.55,51716.62,71100.31,0.68,0.046,2.65,3.02,20110118
600282,南钢股份,普钢,江苏,36.2,387575.25,396207.25,3387237.25,835699.06,2227327.5,61409.66,0.15,0.037,1.63,1.64,20000919
000404,华意压缩,专用机械,江西,23.52,55839.6,55962.39,808165.13,627505.44,128177.9,110347.9,1.97,0.226,4.15,2.56,19960619
002410,广联达,软件服务,北京,103.87,86614.46,111936.2,299475.88,167326.23,37711.51,46282.09,0.41,0.038,2.49,6.4,20100525
002496,辉丰股份,农药化肥,江苏,40.46,87117.93,150747.53,610328.31,266901.56,220485.27,190992.56,1.27,0.033,2.12,2.5,20101109
600207,安彩高科,元器件,河南,3123.31,69000.0,86295.59,222874.77,94235.68,79649.78,195878.69,2.27,0.001,1.15,9.2,19990714
002223,鱼跃医疗,医疗保健,江苏,37.33,49435.28,66831.79,568712.19,458233.91,44681.3,245956.41,3.68,0.57,7.09,5.22,20080418
600596,新安股份,农药化肥,浙江,0.0,67918.46,67918.46,775064.38,288133.0,332102.78,74862.65,1.1,-0.07,5.78,1.36,20010906
600055,华润万东,医疗保健,北京,0.0,34632.0,38629.73,188164.94,127377.07,20907.17,95581.2,2.47,-0.023,4.03,4.56,19970519
002170,芭田股份,农药化肥,深圳,71.79,64613.62,87678.04,394562.75,116765.32,150896.63,34961.18,0.4,0.073,2.14,4.91,20070919
601678,滨化股份,化工原料,山东,64.2,118800.0,118800.0,714873.56,131493.02,369279.63,127415.7,1.07,0.04,3.93,1.32,20100223
000557,西部创业,红黄药酒,宁夏,0.0,58524.51,145837.45,534166.31,95181.24,358536.56,343115.03,2.35,-0.016,2.68,1.93,19940617
002356,赫美集团,服饰,深圳,42.83,24000.0,31047.43,422725.75,314087.66,20289.45,98541.84,3.17,0.301,5.23,4.94,20100209
600088,中视传媒,影视音像,上海,0.0,33142.19,33142.19,140632.98,96161.43,39057.76,31993.48,0.97,-0.027,3.44,6.72,19970616
000828,东莞控股,路桥,广东,14.31,103951.7,103951.7,842592.19,233601.55,203781.17,114008.05,1.1,0.179,4.58,2.24,19970617
600079,人福医药,化学制药,湖北,44.23,103099.32,128604.9,2010007.25,985763.13,427973.91,378600.34,2.94,0.116,6.16,3.33,19970606
300118,东方日升,半导体,浙江,8.57,46116.55,67459.39,973726.31,650698.38,158307.27,230456.67,3.42,0.54,5.22,3.44,20100902
300230,永利股份,塑料,上海,81.83,10538.7,20472.28,167674.75,83740.25,36941.44,50375.1,2.46,0.094,5.04,6.09,20110615
000729,燕京啤酒,啤酒,北京,114.57,250933.95,281853.94,1841013.0,626031.31,1037926.38,459679.31,1.63,0.017,4.51,1.7,19970716
600388,龙净环保,环境保护,福建,44.4,106905.0,106905.0,1367170.38,1188260.63,90952.9,52246.46,0.49,0.072,3.4,3.73,20001229
300205,天喻信息,元器件,湖北,92.59,42551.55,43005.6,190323.52,158460.7,19442.82,41568.71,0.97,0.082,2.62,5.8,20110421
000676,智度投资,互联网,河南,0.0,25100.86,96571.07,32032.52,20655.63,9547.42,6603.71,0.07,-0.007,0.44,40.25,19961224
300055,万邦达,环境保护,北京,54.37,64327.32,86518.47,576082.31,297135.91,67233.0,139228.97,1.61,0.081,4.03,4.37,20100226
300412,迦南科技,医疗保健,浙江,137.72,3861.0,11748.0,56392.08,39311.18,9000.85,9431.96,0.8,0.064,3.41,10.33,20141231
300342,天银机电,元器件,江苏,62.97,28098.01,32853.1,129299.61,83810.06,16055.26,47738.84,1.45,0.23,3.44,8.01,20120726
600028,中国石化,石油加工,北京,24.42,9555777.0,12107121.0,139768800.0,30754900.0,71705200.0,11941000.0,0.99,0.051,5.67,0.88,20010808
300436,广生堂,化学制药,福建,110.98,5600.0,14000.0,60145.51,37311.76,10833.95,17525.78,1.25,0.291,3.75,17.23,20150422
002039,黔源电力,水力发电,贵州,26.0,30537.31,30539.86,1829550.25,131220.66,1680151.0,114256.67,3.74,0.191,7.23,2.75,20050303
300287,飞利信,软件服务,北京,86.93,71846.95,143527.38,556666.56,256887.84,18803.99,129136.22,0.9,0.036,2.44,5.08,20120201
002625,龙生股份,汽车配件,浙江,365.1,18799.72,30075.41,71480.81,22400.25,23653.93,3791.68,0.13,0.029,1.79,23.45,20111103
600983,惠而浦,家用电器,安徽,18.21,53280.0,76643.89,800673.69,667020.44,86238.31,171083.8,2.23,0.169,5.95,2.07,20040727
601857,中国石油,石油开采,北京,0.0,16192208.0,18302098.0,239347808.0,37802700.0,66810900.0,12801200.0,0.7,-0.075,6.39,1.16,20071105
002471,中超控股,电气设备,江苏,86.26,125785.1,126800.0,855886.0,658723.06,120260.63,2628.9,0.02,0.043,1.39,5.3,20100910
000830,鲁西化工,农药化肥,山东,113.89,146397.88,146486.06,2256773.75,378531.72,1459788.88,218398.55,1.49,0.011,5.35,0.91,19980807
300325,德威新材,塑料,江苏,140.38,31775.24,40682.89,291146.47,225450.34,21611.74,63061.21,1.55,0.03,3.57,4.79,20120601
300014,亿纬锂能,元器件,广东,117.28,40959.76,42721.83,269301.5,122484.45,43749.05,65298.16,1.53,0.088,4.09,10.11,20091030
000908,景峰医药,化学制药,湖南,66.17,48027.3,87977.43,397862.16,232263.59,43913.28,99127.18,1.13,0.046,2.48,4.9,19990203
002510,天汽模,汽车配件,天津,75.62,63748.23,82304.0,402469.72,260990.47,71695.2,64613.48,0.79,0.024,2.27,3.2,20101125
603085,天成自控,专用机械,浙江,198.48,2875.0,10000.0,54209.25,30121.22,7578.6,14228.12,1.42,0.058,3.98,11.53,20150630
600677,航天通信,通信设备,浙江,162.85,39837.69,52179.17,1122058.63,747013.69,123630.65,212387.3,4.07,0.03,5.98,3.23,19930928
000597,东北制药,化学制药,辽宁,0.0,43854.55,47465.51,913397.38,437630.06,329129.59,177760.27,3.75,-0.009,4.81,2.01,19960523
000900,现代投资,路桥,湖南,14.98,101042.22,101188.54,2072137.63,671182.75,273211.34,97130.86,0.96,0.121,6.99,1.03,19990128
000973,佛塑科技,塑料,广东,139.88,77247.86,96742.32,485681.0,183894.91,118474.56,31456.86,0.33,0.034,2.12,4.54,20000525
000666,经纬纺机,纺织机械,北京,62.04,29347.88,70413.0,2732100.0,1819801.25,187403.44,190895.2,2.71,0.077,8.7,2.21,19961210
000887,中鼎股份,橡胶,安徽,30.89,111391.61,121469.5,782141.44,460323.19,150115.44,36378.14,0.3,0.21,3.49,6.87,19981203
000599,青岛双星,汽车配件,山东,49.77,62797.19,67457.89,705690.94,421873.66,82362.86,119546.46,1.77,0.036,3.82,1.88,19960430
601933,永辉超市,超市连锁,福建,24.18,614320.0,957046.19,2083161.75,1238365.5,292265.09,567538.63,0.59,0.049,1.56,3.06,20101215
002348,高乐股份,文教休闲,广东,168.4,74115.63,94720.0,125355.25,57326.69,10843.61,43614.65,0.46,0.011,1.3,5.51,20100203
002467,二六三,电信运营,北京,32.84,59766.25,79690.71,280382.06,123698.52,9795.21,89723.86,1.13,0.109,2.87,4.96,20100908
002475,立讯精密,元器件,深圳,44.38,186973.16,188596.19,1269399.75,758721.31,325872.16,127337.67,0.68,0.213,3.09,6.1,20100915
300351,永贵电器,元器件,浙江,113.15,19562.4,38460.64,129624.9,70720.3,25795.02,40640.4,1.06,0.062,3.19,8.84,20120920
002658,雪迪龙,环境保护,北京,217.22,28525.27,60488.03,176567.5,138863.19,14560.15,24627.42,0.41,0.019,2.62,6.25,20120309
603001,奥康国际,服饰,浙江,19.89,34113.0,40098.0,531280.25,367769.63,43375.37,192974.38,4.81,0.527,9.98,2.1,20120426
000561,烽火电子,通信设备,陕西,0.0,59398.91,59584.46,221529.34,183750.31,14122.07,5196.33,0.09,-0.009,1.71,6.81,19940509
600728,佳都科技,软件服务,广东,0.0,104182.5,152957.42,403054.81,337453.06,7506.67,205467.63,1.34,-0.007,1.65,5.62,19960716
002327,富安娜,纺织,深圳,22.23,47265.85,85176.78,293501.47,175003.67,48819.78,1362.87,0.02,0.104,2.85,3.25,20091230
000823,超声电子,元器件,广东,84.13,53685.69,53696.6,448210.5,255047.97,169749.27,142463.91,2.65,0.027,5.31,1.74,19971008
300519,新光药业,中成药,浙江,88.7,2000.0,8000.0,63199.48,51181.15,4252.1,23949.85,2.99,0.95,7.21,17.54,20160624
000587,金洲慈航,批发业,黑龙江,27.87,55713.46,106187.46,2026981.0,905931.0,6716.66,585357.94,5.51,0.144,7.27,2.21,19960425
600311,荣华实业,黄金,甘肃,0.0,66560.0,66560.0,95722.63,63109.16,28910.8,21943.92,0.33,-0.043,1.3,5.28,20010626
600256,广汇能源,综合类,新疆,221.43,522142.47,522142.47,4212380.5,581428.19,1301780.25,69949.72,0.13,0.005,2.09,2.18,20000526
002216,三全食品,食品,河南,95.92,55872.85,80421.75,354902.81,157570.75,128400.95,24581.95,0.31,0.024,2.36,3.85,20080220
000783,长江证券,证券,湖北,28.12,474239.22,552946.75,9135183.0,0.0,31102.49,296789.84,0.54,0.24,3.38,3.36,19970731
600686,金龙汽车,汽车整车,福建,36.65,44259.71,60673.85,2564602.0,2269434.5,182718.84,112962.57,1.86,0.093,6.49,2.09,19931108
600225,天津松江,区域地产,天津,0.0,84982.54,93549.25,1459050.63,1335143.5,15272.45,114847.55,1.23,-0.385,1.63,4.13,20000127
002090,金智科技,软件服务,江苏,73.25,19610.0,23171.89,275784.88,183859.7,58246.36,36481.73,1.57,0.092,4.74,5.67,20061208
002672,东江环保,环境保护,广东,51.49,43669.89,86938.21,699811.5,229343.05,130338.4,36352.93,0.42,0.097,3.27,6.14,20120426
600129,太极集团,中成药,重庆,2.57,42689.39,42689.39,999588.69,532620.75,181268.47,21943.88,0.51,2.154,3.76,5.9,19971118
600513,联环药业,化学制药,江苏,68.23,21958.16,21958.16,99250.21,69371.88,17948.0,37404.62,1.7,0.057,3.58,4.33,20030319
603998,方盛制药,中成药,湖南,106.29,26917.72,43325.87,106088.71,67914.75,24714.32,39710.55,0.92,0.036,2.12,7.31,20141205
300306,远方光电,电器仪表,浙江,103.25,11768.37,24000.0,115733.15,82037.11,10434.99,46333.4,1.93,0.053,4.54,4.86,20120329
600578,京能电力,火力发电,北京,15.15,461732.09,461732.09,3914840.5,428462.84,2211812.5,358309.34,0.78,0.072,3.54,1.24,20020510
002527,新时达,电器仪表,上海,52.63,36468.82,62017.12,455393.41,269667.38,42888.0,126144.17,2.03,0.146,4.25,3.61,20101224
300458,全志科技,元器件,广东,95.43,7039.75,16161.09,176793.0,153147.36,12820.36,40414.75,2.5,0.241,9.82,9.38,20150515
300263,隆华节能,专用机械,河南,714.16,47469.6,88207.92,347153.41,190163.59,32315.75,143654.56,1.63,0.003,2.74,3.17,20110916
002042,华孚色纺,纺织,安徽,22.18,83146.39,83299.25,929336.13,523379.69,327107.72,100276.4,1.2,0.122,4.54,2.39,20050427
002506,协鑫集成,半导体,上海,80.41,220824.09,504640.0,1574467.25,1364686.13,89380.96,203992.75,0.4,0.02,0.73,8.95,20101118
002225,濮耐股份,其他建材,河南,49.6,58566.98,88086.82,523382.19,373855.84,70120.67,96857.13,1.1,0.033,2.95,2.2,20080425
600699,均胜电子,汽车配件,浙江,48.6,63614.48,68936.97,2672668.75,1012037.88,450467.31,213827.55,3.1,0.355,5.81,5.94,19931206
603227,雪峰科技,化工原料,新疆,0.0,42154.0,65870.0,274323.75,146459.36,91371.65,65637.28,1.0,-0.006,1.85,4.64,20150515
000063,中兴通讯,通信设备,深圳,14.46,338990.84,415426.25,13499891.0,10938807.0,753287.13,1056271.13,2.54,0.23,7.23,2.07,19971118
600592,龙溪股份,机械基件,福建,358.4,39955.35,39955.35,268414.19,127828.11,56879.55,70283.27,1.76,0.007,4.99,2.13,20020805
600525,长园集团,电气设备,深圳,47.74,110699.7,131801.81,967595.88,485855.66,98168.25,225253.2,1.71,0.078,4.14,3.59,20021202
002547,春兴精工,通信设备,江苏,58.27,68443.45,101197.82,388980.59,218194.45,107196.4,47225.01,0.47,0.091,1.92,5.53,20110218
300388,国祯环保,环境保护,安徽,152.63,14185.2,30414.63,431551.09,135896.25,22082.96,26778.28,0.88,0.04,3.01,7.05,20140801
300028,金亚科技,通信设备,四川,756.85,24772.88,34398.0,69518.82,31027.98,4221.37,28794.85,0.84,0.005,0.99,14.97,20091030
002742,三圣特材,其他建材,重庆,48.68,7095.75,21600.0,214135.34,135649.36,41589.68,54037.19,2.5,0.119,5.79,4.0,20150217
002333,罗普斯金,铝,江苏,18.1,48496.96,50260.35,184571.36,75185.4,61579.01,45438.65,0.9,0.289,3.11,3.36,20100112
000836,鑫茂科技,通信设备,天津,110.64,118262.88,120845.52,257252.52,192426.56,45653.28,20100.76,0.17,0.014,1.37,4.59,19970929
002421,达实智能,软件服务,深圳,102.03,45875.35,64239.94,463546.84,270809.94,13889.55,149981.19,2.33,0.051,4.0,5.21,20100603
600668,尖峰集团,水泥,浙江,56.15,34408.37,34408.37,362265.59,76438.71,133471.36,41733.65,1.21,0.074,6.4,2.6,19930728
600622,嘉宝集团,区域地产,上海,27.24,51430.37,68260.6,1067415.5,972972.38,9635.82,223943.7,3.28,0.17,7.37,2.25,19921203
600389,江山股份,农药化肥,江苏,149.76,29700.0,29700.0,412832.63,203940.27,163436.52,21455.31,0.72,0.024,4.37,3.32,20010110
600550,保变电气,电气设备,河北,180.82,137299.09,153460.7,872532.38,592653.0,104540.61,315411.22,2.06,0.009,0.21,30.27,20010228
000702,正虹科技,饲料,湖南,0.0,26663.32,26663.46,69290.53,29098.25,28477.51,18257.84,0.68,-0.03,1.66,7.46,19970318
002657,中科金财,软件服务,北京,175.76,20843.76,33757.67,348619.03,221691.8,5753.41,177624.42,5.26,0.073,7.8,6.6,20120228
002585,双星新材,塑料,江苏,49.08,53859.23,71732.77,570480.0,240942.42,182657.98,363673.84,5.07,0.052,7.34,1.4,20110602
600642,申能股份,火力发电,上海,12.02,455203.84,455203.84,5120916.5,1010464.31,2107457.0,322386.0,0.71,0.128,5.33,1.15,19930416
600737,中粮屯河,食品,新疆,0.0,132266.34,205187.59,1517078.88,977217.13,388228.53,412969.97,2.01,-0.009,3.01,4.07,19960731
002639,雪人股份,专用机械,福建,0.0,37507.35,67407.27,241947.66,103774.86,80582.35,74044.82,1.1,-0.026,2.61,4.69,20111205
603169,兰石重装,专用机械,甘肃,335.17,38670.39,102541.54,675627.19,405541.25,211418.8,119620.72,1.17,0.018,2.91,4.2,20141009
600689,上海三毛,纺织,上海,0.0,15220.41,20099.13,79415.21,37211.96,7939.16,21178.32,1.05,-0.04,1.61,10.1,19931108
002626,金达威,食品,福建,48.45,57590.25,57600.0,277855.69,122925.1,54977.41,27835.61,0.48,0.083,2.62,6.17,20111028
300013,新宁物流,仓储物流,江苏,203.74,18000.0,29779.14,169713.31,77501.11,18625.36,90397.52,3.04,0.02,3.95,4.07,20091030
600619,海立股份,机械基件,上海,164.22,41335.53,86631.06,1100766.38,577109.0,359964.94,210478.91,2.43,0.018,4.5,2.67,19921116
600363,联创光电,元器件,江西,44.83,44347.67,44347.67,365629.06,196004.3,49449.45,63513.91,1.43,0.224,4.5,4.46,20010329
600116,三峡水利,水力发电,重庆,33.65,88800.54,99300.54,454018.06,124531.77,229704.05,74189.63,0.75,0.119,2.33,3.44,19970804
300162,雷曼股份,元器件,深圳,131.27,22193.34,34978.71,129256.52,53819.19,20841.14,62311.76,1.78,0.076,3.13,6.39,20110113
600595,中孚实业,铝,河南,35.91,151487.38,174154.05,2528633.25,555267.56,1154254.63,281379.34,1.62,0.083,2.82,2.13,20020626
002290,禾盛新材,家用电器,江苏,191.61,13638.9,21067.19,144978.86,102365.71,25144.72,44511.0,2.11,0.034,4.0,6.47,20090903
600871,石化油服,石油开采,北京,0.0,178333.31,1414266.13,7903941.5,4426738.0,2990729.0,889421.63,0.63,-0.119,1.63,2.45,19950411
002521,齐峰新材,造纸,山东,65.33,40902.96,49468.57,414766.06,271312.5,115842.22,199017.25,4.02,0.038,6.81,1.46,20101210
000971,高升控股,互联网,湖北,79.41,24254.88,43094.53,176148.02,32932.25,4288.52,162341.42,3.77,0.081,3.95,6.55,20000427
600819,耀皮玻璃,玻璃,上海,414.44,67247.27,93491.6,877254.81,318787.09,311234.06,112304.35,1.2,0.005,3.02,2.63,19940128
002648,卫星石化,化工原料,浙江,256.71,80000.0,80000.0,713513.0,236705.59,359835.94,148578.13,1.86,0.019,3.93,2.52,20111228
300465,高伟达,软件服务,北京,1217.06,7990.5,13494.0,91312.18,73904.46,5875.06,38778.78,2.87,0.015,5.79,12.34,20150528
000738,中航动控,航空,江苏,247.39,114564.22,114564.22,686466.81,421924.09,178244.56,266719.88,2.33,0.028,4.17,6.63,19970626
600781,辅仁药业,中成药,河南,143.68,17759.28,17759.28,113690.36,31029.01,74146.4,12936.33,0.73,0.031,2.01,8.8,19961218
002182,云海金属,小金属,江苏,49.71,22014.94,32321.13,321046.59,164682.0,118195.61,78233.86,2.42,0.216,4.09,5.26,20071113
002517,恺英网络,互联网,福建,62.0,17602.92,67680.0,166007.42,123184.42,2026.17,33010.94,0.49,0.362,1.5,29.87,20101207
002382,蓝帆医疗,医疗保健,山东,32.42,48082.94,49440.0,150420.95,77618.4,50674.9,59525.51,1.2,0.09,2.49,4.71,20100402
