Date,Open,High,Low,Close,Volume,Adj Close
2003-03-05,821.98999,829.869995,819.0,829.849976,1332700000,829.849976
2003-03-06,829.849976,829.849976,819.849976,822.099976,1299200000,822.099976
2003-03-07,822.099976,829.549988,811.22998,828.890015,1368500000,828.890015
2003-03-10,828.890015,828.890015,806.570007,807.47998,1255000000,807.47998
2003-03-11,807.47998,814.25,800.299988,800.72998,1427700000,800.72998
2003-03-12,800.72998,804.190002,788.900024,804.190002,1620000000,804.190002
2003-03-13,804.190002,832.02002,804.190002,831.900024,1816300000,831.900024
2003-03-14,831.890015,841.390015,828.26001,833.27002,1541900000,833.27002
2003-03-17,833.27002,862.789978,827.169983,862.789978,1700420000,862.789978
2003-03-18,862.789978,866.940002,857.359985,866.450012,1555100000,866.450012
2003-03-19,866.450012,874.98999,861.210022,874.02002,1473400000,874.02002
2003-03-20,874.02002,879.599976,859.01001,875.669983,1439100000,875.669983
2003-03-21,875.840027,895.900024,875.840027,895.789978,1883710000,895.789978
2003-03-24,895.789978,895.789978,862.02002,864.22998,1293000000,864.22998
2003-03-25,864.22998,879.869995,862.590027,874.73999,1333400000,874.73999
2003-03-26,874.73999,875.799988,866.469971,869.950012,1319700000,869.950012
2003-03-27,869.950012,874.150024,858.090027,868.52002,1232900000,868.52002
2003-03-28,868.52002,869.880005,860.830017,863.5,1227000000,863.5
2003-03-31,863.5,863.5,843.679993,848.179993,1495500000,848.179993
2003-04-01,848.179993,861.280029,847.849976,858.47998,1461600000,858.47998
2003-04-02,858.47998,884.570007,858.47998,880.900024,1589800000,880.900024
2003-04-03,880.900024,885.890015,876.119995,876.450012,1339500000,876.450012
2003-04-04,876.450012,882.72998,874.22998,878.849976,1241200000,878.849976
2003-04-07,878.849976,904.890015,878.849976,879.929993,1494000000,879.929993
2003-04-08,879.929993,883.109985,874.679993,878.289978,1235400000,878.289978
2003-04-09,878.289978,887.349976,865.719971,865.98999,1293700000,865.98999
2003-04-10,865.98999,871.780029,862.76001,871.580017,1275300000,871.580017
2003-04-11,871.580017,883.340027,865.919983,868.299988,1141600000,868.299988
2003-04-14,868.299988,885.26001,868.299988,885.22998,1131000000,885.22998
2003-04-15,885.22998,891.27002,881.849976,890.809998,1460200000,890.809998
2003-04-16,890.809998,896.77002,877.929993,879.909973,1587600000,879.909973
2003-04-17,879.909973,893.830017,879.200012,893.580017,1430600000,893.580017
2003-04-21,893.580017,898.01001,888.169983,892.01001,1118700000,892.01001
2003-04-22,892.01001,911.73999,886.700012,911.369995,1631200000,911.369995
2003-04-23,911.369995,919.73999,909.890015,919.02002,1667200000,919.02002
2003-04-24,919.02002,919.02002,906.690002,911.429993,1648100000,911.429993
2003-04-25,911.429993,911.429993,897.52002,898.809998,1335800000,898.809998
2003-04-28,898.809998,918.150024,898.809998,914.840027,1273000000,914.840027
2003-04-29,914.840027,924.23999,911.099976,917.840027,1525600000,917.840027
2003-04-30,917.840027,922.01001,911.700012,916.919983,1788510000,916.919983
2003-05-01,916.919983,919.679993,902.830017,916.299988,1397500000,916.299988
2003-05-02,916.299988,930.559998,912.349976,930.080017,1554300000,930.080017
2003-05-05,930.080017,933.880005,924.549988,926.549988,1446300000,926.549988
2003-05-06,926.549988,939.609985,926.380005,934.390015,1649600000,934.390015
2003-05-07,934.390015,937.219971,926.409973,929.619995,1531900000,929.619995
2003-05-08,929.619995,929.619995,919.719971,920.27002,1379600000,920.27002
2003-05-09,920.27002,933.77002,920.27002,933.409973,1326100000,933.409973
2003-05-12,933.409973,946.840027,929.299988,945.109985,1378800000,945.109985
2003-05-13,945.109985,947.51001,938.909973,942.299988,1418100000,942.299988
2003-05-14,942.299988,947.289978,935.23999,939.280029,1401800000,939.280029
2003-05-15,939.280029,948.22998,938.789978,946.669983,1508700000,946.669983
2003-05-16,946.669983,948.650024,938.599976,944.299988,1505500000,944.299988
2003-05-19,944.299988,944.299988,920.22998,920.77002,1375700000,920.77002
2003-05-20,920.77002,925.340027,912.049988,919.72998,1505300000,919.72998
2003-05-21,919.72998,923.849976,914.909973,923.419983,1457800000,923.419983
2003-05-22,923.419983,935.299988,922.539978,931.869995,1448500000,931.869995
2003-05-23,931.869995,935.200012,927.419983,933.219971,1201000000,933.219971
2003-05-27,933.219971,952.76001,927.330017,951.47998,1532000000,951.47998
2003-05-28,951.47998,959.390015,950.119995,953.219971,1559000000,953.219971
2003-05-29,953.219971,962.080017,946.22998,949.640015,1685800000,949.640015
2003-05-30,949.640015,965.380005,949.640015,963.590027,1688800000,963.590027
2003-06-02,963.590027,979.109985,963.590027,967.0,1662500000,967.0
2003-06-03,967.0,973.02002,964.469971,971.559998,1450200000,971.559998
2003-06-04,971.559998,987.849976,970.719971,986.23999,1618700000,986.23999
2003-06-05,986.23999,990.140015,978.130005,990.140015,1693100000,990.140015
2003-06-06,990.140015,1007.690002,986.01001,987.76001,1837200000,987.76001
2003-06-09,987.76001,987.76001,972.590027,975.929993,1307000000,975.929993
2003-06-10,975.929993,984.840027,975.929993,984.840027,1275400000,984.840027
2003-06-11,984.840027,997.47998,981.609985,997.47998,1520000000,997.47998
2003-06-12,997.47998,1002.73999,991.27002,998.51001,1553100000,998.51001
2003-06-13,998.51001,1000.919983,984.27002,988.609985,1271600000,988.609985
2003-06-16,988.609985,1010.859985,988.609985,1010.73999,1345900000,1010.73999
2003-06-17,1010.73999,1015.330017,1007.039978,1011.659973,1479700000,1011.659973
2003-06-18,1011.659973,1015.119995,1004.609985,1010.090027,1488900000,1010.090027
2003-06-19,1010.090027,1011.219971,993.080017,994.700012,1530100000,994.700012
2003-06-20,994.700012,1002.090027,993.359985,995.690002,1698000000,995.690002
2003-06-23,995.690002,995.690002,977.400024,981.640015,1398100000,981.640015
2003-06-24,981.640015,987.840027,979.080017,983.450012,1388300000,983.450012
2003-06-25,983.450012,991.640015,974.859985,975.320007,1459200000,975.320007
2003-06-26,975.320007,986.530029,973.799988,985.820007,1387400000,985.820007
2003-06-27,985.820007,988.880005,974.289978,976.219971,1267800000,976.219971
2003-06-30,976.219971,983.609985,973.599976,974.5,1587200000,974.5
2003-07-01,974.5,983.26001,962.099976,982.320007,1460200000,982.320007
2003-07-02,982.320007,993.780029,982.320007,993.75,1519300000,993.75
2003-07-03,993.75,995.0,983.340027,985.700012,775900000,985.700012
2003-07-07,985.700012,1005.559998,985.700012,1004.419983,1429100000,1004.419983
2003-07-08,1004.419983,1008.919983,998.72998,1007.840027,1565700000,1007.840027
2003-07-09,1007.840027,1010.429993,998.169983,1002.210022,1618000000,1002.210022
2003-07-10,1002.210022,1002.210022,983.630005,988.700012,1465700000,988.700012
2003-07-11,988.700012,1000.859985,988.700012,998.140015,1212700000,998.140015
2003-07-14,998.140015,1015.409973,998.140015,1003.859985,1448900000,1003.859985
2003-07-15,1003.859985,1009.609985,996.669983,1000.419983,1518600000,1000.419983
2003-07-16,1000.419983,1003.469971,989.299988,994.090027,1662000000,994.090027
2003-07-17,994.0,994.0,978.599976,981.72998,1661400000,981.72998
2003-07-18,981.72998,994.25,981.710022,993.320007,1365200000,993.320007
2003-07-21,993.320007,993.320007,975.630005,978.799988,1254200000,978.799988
2003-07-22,978.799988,990.289978,976.080017,988.109985,1439700000,988.109985
2003-07-23,988.109985,989.859985,979.789978,988.609985,1362700000,988.609985
2003-07-24,988.609985,998.890015,981.070007,981.599976,1559000000,981.599976
2003-07-25,981.599976,998.710022,977.48999,998.679993,1397500000,998.679993
2003-07-28,998.679993,1000.679993,993.590027,996.52002,1328600000,996.52002
2003-07-29,996.52002,998.640015,984.150024,989.280029,1508900000,989.280029
2003-07-30,989.280029,992.619995,985.960022,987.48999,1391900000,987.48999
2003-07-31,987.48999,1004.590027,987.48999,990.309998,1608000000,990.309998
2003-08-01,990.309998,990.309998,978.859985,980.150024,1390600000,980.150024
2003-08-04,980.150024,985.75,966.789978,982.820007,1318700000,982.820007
2003-08-05,982.820007,982.820007,964.969971,965.460022,1351700000,965.460022
2003-08-06,965.460022,975.73999,960.840027,967.080017,1491000000,967.080017
2003-08-07,967.080017,974.890015,963.820007,974.119995,1389300000,974.119995
2003-08-08,974.119995,980.570007,973.830017,977.590027,1086600000,977.590027
2003-08-11,977.590027,985.460022,974.210022,980.590027,1022200000,980.590027
2003-08-12,980.590027,990.409973,979.900024,990.349976,1132300000,990.349976
2003-08-13,990.349976,992.5,980.849976,984.030029,1208800000,984.030029
2003-08-14,984.030029,991.909973,980.359985,990.51001,1186800000,990.51001
2003-08-15,990.51001,992.390015,987.099976,990.669983,636370000,990.669983
2003-08-18,990.669983,1000.349976,990.669983,999.73999,1127600000,999.73999
2003-08-19,999.73999,1003.299988,995.299988,1002.349976,1300600000,1002.349976
2003-08-20,1002.349976,1003.539978,996.619995,1000.299988,1210800000,1000.299988
2003-08-21,1000.299988,1009.530029,999.330017,1003.27002,1407100000,1003.27002
2003-08-22,1003.27002,1011.01001,992.619995,993.059998,1308900000,993.059998
2003-08-25,993.059998,993.710022,987.909973,993.710022,971700000,993.710022
2003-08-26,993.710022,997.929993,983.570007,996.72998,1178700000,996.72998
2003-08-27,996.72998,998.049988,993.330017,996.789978,1051400000,996.789978
2003-08-28,996.789978,1004.119995,991.419983,1002.840027,1165200000,1002.840027
2003-08-29,1002.840027,1008.849976,999.52002,1008.01001,945100000,1008.01001
2003-09-02,1008.01001,1022.590027,1005.72998,1021.98999,1470500000,1021.98999
2003-09-03,1021.98999,1029.339966,1021.98999,1026.27002,1675600000,1026.27002
2003-09-04,1026.27002,1029.170044,1022.190002,1027.969971,1453900000,1027.969971
2003-09-05,1027.969971,1029.209961,1018.190002,1021.390015,1465200000,1021.390015
2003-09-08,1021.390015,1032.410034,1021.390015,1031.640015,1299300000,1031.640015
2003-09-09,1031.640015,1031.640015,1021.140015,1023.169983,1414800000,1023.169983
2003-09-10,1023.169983,1023.169983,1009.73999,1010.919983,1582100000,1010.919983
2003-09-11,1010.919983,1020.880005,1010.919983,1016.419983,1335900000,1016.419983
2003-09-12,1016.419983,1019.650024,1007.710022,1018.630005,1236700000,1018.630005
2003-09-15,1018.630005,1019.789978,1013.590027,1014.809998,1151300000,1014.809998
2003-09-16,1014.809998,1029.660034,1014.809998,1029.319946,1403200000,1029.319946
2003-09-17,1029.319946,1031.339966,1024.530029,1025.969971,1338210000,1025.969971
2003-09-18,1025.969971,1040.160034,1025.75,1039.579956,1498800000,1039.579956
2003-09-19,1039.579956,1040.290039,1031.890015,1036.300049,1518600000,1036.300049
2003-09-22,1036.300049,1036.300049,1018.299988,1022.820007,1278800000,1022.820007
2003-09-23,1022.820007,1030.119995,1021.539978,1029.030029,1301700000,1029.030029
2003-09-24,1029.030029,1029.829956,1008.929993,1009.380005,1556000000,1009.380005
2003-09-25,1009.380005,1015.969971,1003.26001,1003.27002,1530000000,1003.27002
2003-09-26,1003.27002,1003.450012,996.080017,996.849976,1472500000,996.849976
2003-09-29,996.849976,1006.890015,995.309998,1006.580017,1366500000,1006.580017
2003-09-30,1006.580017,1006.580017,990.359985,995.969971,1590500000,995.969971
2003-10-01,995.969971,1018.219971,995.969971,1018.219971,1566300000,1018.219971
2003-10-02,1018.219971,1021.869995,1013.380005,1020.23999,1269300000,1020.23999
2003-10-03,1020.23999,1039.310059,1020.23999,1029.849976,1570500000,1029.849976
2003-10-06,1029.849976,1036.47998,1029.150024,1034.349976,1025800000,1034.349976
2003-10-07,1034.349976,1039.25,1026.27002,1039.25,1279500000,1039.25
2003-10-08,1039.25,1040.060059,1030.959961,1033.780029,1262500000,1033.780029
2003-10-09,1033.780029,1048.280029,1033.780029,1038.72998,1578700000,1038.72998
2003-10-10,1038.72998,1040.839966,1035.73999,1038.060059,1108100000,1038.060059
2003-10-13,1038.060059,1048.900024,1038.060059,1045.349976,1040500000,1045.349976
2003-10-14,1045.349976,1049.48999,1040.839966,1049.47998,1271900000,1049.47998
2003-10-15,1049.47998,1053.790039,1043.150024,1046.76001,1521100000,1046.76001
2003-10-16,1046.76001,1052.939941,1044.040039,1050.069946,1417700000,1050.069946
2003-10-17,1050.069946,1051.890015,1036.569946,1039.319946,1352000000,1039.319946
2003-10-20,1039.319946,1044.689941,1036.130005,1044.680054,1172600000,1044.680054
2003-10-21,1044.680054,1048.569946,1042.589966,1046.030029,1498000000,1046.030029
2003-10-22,1046.030029,1046.030029,1028.390015,1030.359985,1647200000,1030.359985
2003-10-23,1030.359985,1035.439941,1025.890015,1033.77002,1604300000,1033.77002
2003-10-24,1033.77002,1033.77002,1018.320007,1028.910034,1420300000,1028.910034
2003-10-27,1028.910034,1037.75,1028.910034,1031.130005,1371800000,1031.130005
2003-10-28,1031.130005,1046.790039,1031.130005,1046.790039,1629200000,1046.790039
2003-10-29,1046.790039,1049.829956,1043.349976,1048.109985,1562600000,1048.109985
2003-10-30,1048.109985,1052.810059,1043.819946,1046.939941,1629700000,1046.939941
2003-10-31,1046.939941,1053.089966,1046.939941,1050.709961,1498900000,1050.709961
2003-11-03,1050.709961,1061.439941,1050.709961,1059.02002,1378200000,1059.02002
2003-11-04,1059.02002,1059.02002,1051.699951,1053.25,1417600000,1053.25
2003-11-05,1053.25,1054.540039,1044.880005,1051.810059,1401800000,1051.810059
2003-11-06,1051.810059,1058.939941,1046.930054,1058.050049,1453900000,1058.050049
2003-11-07,1058.050049,1062.390015,1052.170044,1053.209961,1440500000,1053.209961
2003-11-10,1053.209961,1053.650024,1045.579956,1047.109985,1243600000,1047.109985
2003-11-11,1047.109985,1048.22998,1043.459961,1046.569946,1162500000,1046.569946
2003-11-12,1046.569946,1059.099976,1046.569946,1058.530029,1349300000,1058.530029
2003-11-13,1058.560059,1059.619995,1052.959961,1058.410034,1383000000,1058.410034
2003-11-14,1058.410034,1063.650024,1048.109985,1050.349976,1356100000,1050.349976
2003-11-17,1050.349976,1050.349976,1035.280029,1043.630005,1374300000,1043.630005
2003-11-18,1043.630005,1048.77002,1034.0,1034.150024,1354300000,1034.150024
2003-11-19,1034.150024,1043.949951,1034.150024,1042.439941,1326200000,1042.439941
2003-11-20,1042.439941,1046.47998,1033.420044,1033.650024,1326700000,1033.650024
2003-11-21,1033.650024,1037.569946,1031.199951,1035.280029,1273800000,1035.280029
2003-11-24,1035.280029,1052.079956,1035.280029,1052.079956,1302800000,1052.079956
2003-11-25,1052.079956,1058.050049,1049.310059,1053.890015,1333700000,1053.890015
2003-11-26,1053.890015,1058.449951,1048.280029,1058.449951,1097700000,1058.449951
2003-11-28,1058.449951,1060.630005,1056.77002,1058.199951,487220000,1058.199951
2003-12-01,1058.199951,1070.469971,1058.199951,1070.119995,1375000000,1070.119995
2003-12-02,1070.119995,1071.219971,1065.219971,1066.619995,1383200000,1066.619995
2003-12-03,1066.619995,1074.300049,1064.630005,1064.72998,1441700000,1064.72998
2003-12-04,1064.72998,1070.369995,1063.150024,1069.719971,1463100000,1069.719971
2003-12-05,1069.719971,1069.719971,1060.089966,1061.5,1265900000,1061.5
2003-12-08,1061.5,1069.589966,1060.930054,1069.300049,1218900000,1069.300049
2003-12-09,1069.300049,1071.939941,1059.160034,1060.180054,1465500000,1060.180054
2003-12-10,1060.180054,1063.02002,1053.410034,1059.050049,1444000000,1059.050049
2003-12-11,1059.050049,1073.630005,1059.050049,1071.209961,1441100000,1071.209961
2003-12-12,1071.209961,1074.76001,1067.640015,1074.140015,1223100000,1074.140015
2003-12-15,1074.140015,1082.790039,1068.0,1068.040039,1520800000,1068.040039
2003-12-16,1068.040039,1075.939941,1068.040039,1075.130005,1547900000,1075.130005
2003-12-17,1075.130005,1076.540039,1071.140015,1076.47998,1441700000,1076.47998
2003-12-18,1076.47998,1089.5,1076.47998,1089.180054,1579900000,1089.180054
2003-12-19,1089.180054,1091.060059,1084.189941,1088.660034,1657300000,1088.660034
2003-12-22,1088.660034,1092.939941,1086.140015,1092.939941,1251700000,1092.939941
2003-12-23,1092.939941,1096.949951,1091.72998,1096.02002,1145300000,1096.02002
2003-12-24,1096.02002,1096.400024,1092.72998,1094.040039,518060000,1094.040039
2003-12-26,1094.040039,1098.469971,1094.040039,1095.890015,356070000,1095.890015
2003-12-29,1095.890015,1109.47998,1095.890015,1109.47998,1058800000,1109.47998
2003-12-30,1109.47998,1109.75,1106.410034,1109.640015,1012600000,1109.640015
2003-12-31,1109.640015,1112.560059,1106.209961,1111.920044,1027500000,1111.920044
2004-01-02,1111.920044,1118.849976,1105.079956,1108.47998,1153200000,1108.47998
2004-01-05,1108.47998,1122.219971,1108.47998,1122.219971,1578200000,1122.219971
2004-01-06,1122.219971,1124.459961,1118.439941,1123.670044,1494500000,1123.670044
2004-01-07,1123.670044,1126.329956,1116.449951,1126.329956,1704900000,1126.329956
2004-01-08,1126.329956,1131.920044,1124.910034,1131.920044,1868400000,1131.920044
2004-01-09,1131.920044,1131.920044,1120.900024,1121.859985,1720700000,1121.859985
2004-01-12,1121.859985,1127.849976,1120.900024,1127.22998,1510200000,1127.22998
2004-01-13,1127.22998,1129.069946,1115.189941,1121.219971,1595900000,1121.219971
2004-01-14,1121.219971,1130.75,1121.219971,1130.52002,1514600000,1130.52002
2004-01-15,1130.52002,1137.109985,1124.540039,1132.050049,1695000000,1132.050049
2004-01-16,1132.050049,1139.829956,1132.050049,1139.829956,1721100000,1139.829956
2004-01-20,1139.829956,1142.930054,1135.400024,1138.77002,1698200000,1138.77002
2004-01-21,1138.77002,1149.209961,1134.619995,1147.619995,1757600000,1147.619995
2004-01-22,1147.619995,1150.51001,1143.01001,1143.939941,1693700000,1143.939941
2004-01-23,1143.939941,1150.310059,1136.849976,1141.550049,1561200000,1141.550049
2004-01-26,1141.550049,1155.380005,1141.0,1155.369995,1480600000,1155.369995
2004-01-27,1155.369995,1155.369995,1144.050049,1144.050049,1673100000,1144.050049
2004-01-28,1144.050049,1149.140015,1126.5,1128.47998,1842000000,1128.47998
2004-01-29,1128.47998,1134.390015,1122.380005,1134.109985,1921900000,1134.109985
2004-01-30,1134.109985,1134.170044,1127.72998,1131.130005,1635000000,1131.130005
2004-02-02,1131.130005,1142.449951,1127.869995,1135.26001,1599200000,1135.26001
2004-02-03,1135.26001,1137.439941,1131.329956,1136.030029,1476900000,1136.030029
2004-02-04,1136.030029,1136.030029,1124.73999,1126.52002,1634800000,1126.52002
2004-02-05,1126.52002,1131.170044,1124.439941,1128.589966,1566600000,1128.589966
2004-02-06,1128.589966,1142.790039,1128.390015,1142.76001,1477600000,1142.76001
2004-02-09,1142.76001,1144.459961,1139.209961,1139.810059,1303500000,1139.810059
2004-02-10,1139.810059,1147.02002,1138.699951,1145.540039,1403900000,1145.540039
2004-02-11,1145.540039,1158.890015,1142.329956,1157.76001,1699300000,1157.76001
2004-02-12,1157.76001,1157.76001,1151.439941,1152.109985,1464300000,1152.109985
2004-02-13,1152.109985,1156.880005,1143.23999,1145.810059,1329200000,1145.810059
2004-02-17,1145.810059,1158.97998,1145.810059,1156.98999,1396500000,1156.98999
2004-02-18,1156.98999,1157.400024,1149.540039,1151.819946,1382400000,1151.819946
2004-02-19,1151.819946,1158.569946,1146.849976,1147.060059,1562800000,1147.060059
2004-02-20,1147.060059,1149.810059,1139.0,1144.109985,1479600000,1144.109985
2004-02-23,1144.109985,1146.689941,1136.97998,1140.98999,1380400000,1140.98999
2004-02-24,1140.98999,1144.540039,1134.430054,1139.089966,1543600000,1139.089966
2004-02-25,1139.089966,1145.23999,1138.959961,1143.670044,1360700000,1143.670044
2004-02-26,1143.670044,1147.22998,1138.619995,1144.910034,1383900000,1144.910034
2004-02-27,1145.800049,1151.680054,1141.800049,1144.939941,1540400000,1144.939941
2004-03-01,1144.939941,1157.449951,1144.939941,1155.969971,1497100000,1155.969971
2004-03-02,1155.969971,1156.540039,1147.310059,1149.099976,1476000000,1149.099976
2004-03-03,1149.099976,1152.439941,1143.780029,1151.030029,1334500000,1151.030029
2004-03-04,1151.030029,1154.969971,1149.810059,1154.869995,1265800000,1154.869995
2004-03-05,1154.869995,1163.22998,1148.77002,1156.859985,1398200000,1156.859985
2004-03-08,1156.859985,1159.939941,1146.969971,1147.199951,1254400000,1147.199951
2004-03-09,1147.199951,1147.319946,1136.839966,1140.579956,1499400000,1140.579956
2004-03-10,1140.579956,1141.449951,1122.530029,1123.890015,1648400000,1123.890015
2004-03-11,1123.890015,1125.959961,1105.869995,1106.780029,1889900000,1106.780029
2004-03-12,1106.780029,1120.630005,1106.780029,1120.569946,1388500000,1120.569946
2004-03-15,1120.569946,1120.569946,1103.359985,1104.48999,1600600000,1104.48999
2004-03-16,1104.48999,1113.76001,1102.609985,1110.699951,1500700000,1110.699951
2004-03-17,1110.699951,1125.76001,1110.699951,1123.75,1490100000,1123.75
2004-03-18,1123.75,1125.5,1113.25,1122.319946,1369200000,1122.319946
2004-03-19,1122.319946,1122.719971,1109.689941,1109.780029,1457400000,1109.780029
2004-03-22,1109.780029,1109.780029,1089.540039,1095.400024,1452300000,1095.400024
2004-03-23,1095.400024,1101.52002,1091.569946,1093.949951,1458200000,1093.949951
2004-03-24,1093.949951,1098.319946,1087.160034,1091.329956,1527800000,1091.329956
2004-03-25,1091.329956,1110.380005,1091.329956,1109.189941,1471700000,1109.189941
2004-03-26,1109.189941,1115.27002,1106.130005,1108.060059,1319100000,1108.060059
2004-03-29,1108.060059,1124.369995,1108.060059,1122.469971,1405500000,1122.469971
2004-03-30,1122.469971,1127.599976,1119.660034,1127.0,1332400000,1127.0
2004-03-31,1127.0,1130.829956,1121.459961,1126.209961,1560700000,1126.209961
2004-04-01,1126.209961,1135.670044,1126.199951,1132.170044,1560700000,1132.170044
2004-04-02,1132.170044,1144.810059,1132.170044,1141.810059,1629200000,1141.810059
2004-04-05,1141.810059,1150.569946,1141.640015,1150.569946,1413700000,1150.569946
2004-04-06,1150.569946,1150.569946,1143.300049,1148.160034,1397700000,1148.160034
2004-04-07,1148.160034,1148.160034,1138.410034,1140.530029,1458800000,1140.530029
2004-04-08,1140.530029,1148.969971,1134.52002,1139.319946,1199800000,1139.319946
2004-04-12,1139.319946,1147.290039,1139.319946,1145.199951,1102400000,1145.199951
2004-04-13,1145.199951,1147.780029,1127.699951,1129.439941,1423200000,1129.439941
2004-04-14,1129.439941,1132.52002,1122.150024,1128.170044,1547700000,1128.170044
2004-04-15,1128.170044,1134.079956,1120.75,1128.839966,1568700000,1128.839966
2004-04-16,1128.839966,1136.800049,1126.900024,1134.609985,1487800000,1134.609985
2004-04-19,1134.560059,1136.180054,1129.839966,1135.819946,1194900000,1135.819946
2004-04-20,1135.819946,1139.26001,1118.089966,1118.150024,1508500000,1118.150024
2004-04-21,1118.150024,1125.719971,1116.030029,1124.089966,1738100000,1124.089966
2004-04-22,1124.089966,1142.77002,1121.949951,1139.930054,1826700000,1139.930054
2004-04-23,1139.930054,1141.920044,1134.810059,1140.599976,1396100000,1140.599976
2004-04-26,1140.599976,1145.079956,1132.910034,1135.530029,1290600000,1135.530029
2004-04-27,1135.530029,1146.560059,1135.530029,1138.109985,1518000000,1138.109985
2004-04-28,1138.109985,1138.109985,1121.699951,1122.410034,1855600000,1122.410034
2004-04-29,1122.410034,1128.800049,1108.040039,1113.890015,1859000000,1113.890015
2004-04-30,1113.890015,1119.26001,1107.22998,1107.300049,1634700000,1107.300049
2004-05-03,1107.300049,1118.719971,1107.300049,1117.48999,1571600000,1117.48999
2004-05-04,1117.48999,1127.73999,1112.890015,1119.550049,1662100000,1119.550049
2004-05-05,1119.550049,1125.069946,1117.900024,1121.530029,1469000000,1121.530029
2004-05-06,1121.530029,1121.530029,1106.300049,1113.98999,1509300000,1113.98999
2004-05-07,1113.98999,1117.300049,1098.630005,1098.699951,1653600000,1098.699951
2004-05-10,1098.699951,1098.699951,1079.630005,1087.119995,1918400000,1087.119995
2004-05-11,1087.119995,1095.689941,1087.119995,1095.449951,1533800000,1095.449951
2004-05-12,1095.449951,1097.550049,1076.319946,1097.280029,1697600000,1097.280029
2004-05-13,1097.280029,1102.77002,1091.76001,1096.439941,1411100000,1096.439941
2004-05-14,1096.439941,1102.099976,1088.23999,1095.699951,1335900000,1095.699951
2004-05-17,1095.699951,1095.699951,1079.359985,1084.099976,1430100000,1084.099976
2004-05-18,1084.099976,1094.099976,1084.099976,1091.48999,1353000000,1091.48999
2004-05-19,1091.48999,1105.930054,1088.48999,1088.680054,1548600000,1088.680054
2004-05-20,1088.680054,1092.619995,1085.430054,1089.189941,1211000000,1089.189941
2004-05-21,1089.189941,1099.640015,1089.189941,1093.560059,1258600000,1093.560059
2004-05-24,1093.560059,1101.280029,1091.77002,1095.410034,1227500000,1095.410034
2004-05-25,1095.410034,1113.800049,1090.73999,1113.050049,1545700000,1113.050049
2004-05-26,1113.050049,1116.709961,1109.910034,1114.939941,1369400000,1114.939941
2004-05-27,1114.939941,1123.949951,1114.859985,1121.280029,1447500000,1121.280029
2004-05-28,1121.280029,1122.689941,1118.099976,1120.680054,1172600000,1120.680054
2004-06-01,1120.680054,1122.699951,1113.319946,1121.199951,1238000000,1121.199951
2004-06-02,1121.199951,1128.099976,1118.640015,1124.98999,1251700000,1124.98999
2004-06-03,1124.98999,1125.310059,1116.569946,1116.640015,1232400000,1116.640015
2004-06-04,1116.640015,1129.170044,1116.640015,1122.5,1115300000,1122.5
2004-06-07,1122.5,1140.540039,1122.5,1140.420044,1211800000,1140.420044
2004-06-08,1140.420044,1142.180054,1135.449951,1142.180054,1190300000,1142.180054
2004-06-09,1142.180054,1142.180054,1131.170044,1131.329956,1276800000,1131.329956
2004-06-10,1131.329956,1136.469971,1131.329956,1136.469971,1160600000,1136.469971
2004-06-14,1136.469971,1136.469971,1122.160034,1125.290039,1179400000,1125.290039
2004-06-15,1125.290039,1137.359985,1125.290039,1132.01001,1345900000,1132.01001
2004-06-16,1132.01001,1135.280029,1130.550049,1133.560059,1168400000,1133.560059
2004-06-17,1133.560059,1133.560059,1126.890015,1132.050049,1296700000,1132.050049
2004-06-18,1132.050049,1138.959961,1129.829956,1135.02002,1500600000,1135.02002
2004-06-21,1135.02002,1138.050049,1129.640015,1130.300049,1123900000,1130.300049
2004-06-22,1130.300049,1135.050049,1124.369995,1134.410034,1382300000,1134.410034
2004-06-23,1134.410034,1145.150024,1131.72998,1144.060059,1444200000,1144.060059
2004-06-24,1144.060059,1146.339966,1139.939941,1140.650024,1394900000,1140.650024
2004-06-25,1140.650024,1145.969971,1134.23999,1134.430054,1812900000,1134.430054
2004-06-28,1134.430054,1142.599976,1131.719971,1133.349976,1354600000,1133.349976
2004-06-29,1133.349976,1138.26001,1131.810059,1136.199951,1375000000,1136.199951
2004-06-30,1136.199951,1144.199951,1133.619995,1140.839966,1473800000,1140.839966
2004-07-01,1140.839966,1140.839966,1123.060059,1128.939941,1495700000,1128.939941
2004-07-02,1128.939941,1129.150024,1123.26001,1125.380005,1085000000,1125.380005
2004-07-06,1125.380005,1125.380005,1113.209961,1116.209961,1283300000,1116.209961
2004-07-07,1116.209961,1122.369995,1114.920044,1118.329956,1328600000,1118.329956
2004-07-08,1118.329956,1119.119995,1108.719971,1109.109985,1401100000,1109.109985
2004-07-09,1109.109985,1115.569946,1109.109985,1112.810059,1186300000,1112.810059
2004-07-12,1112.810059,1116.109985,1106.709961,1114.349976,1114600000,1114.349976
2004-07-13,1114.349976,1116.300049,1112.98999,1115.140015,1199700000,1115.140015
2004-07-14,1115.140015,1119.599976,1107.829956,1111.469971,1462000000,1111.469971
2004-07-15,1111.469971,1114.630005,1106.670044,1106.689941,1408700000,1106.689941
2004-07-16,1106.689941,1112.170044,1101.069946,1101.390015,1450300000,1101.390015
2004-07-19,1101.390015,1105.52002,1096.550049,1100.900024,1319900000,1100.900024
2004-07-20,1100.900024,1108.880005,1099.099976,1108.670044,1445800000,1108.670044
