,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
719,300279,和晶科技,0.15,-2.53,2.96,5.02,0.12,1769.28,-4.19,,04-25
720,002099,海翔药业,-0.25,-457.14,,-12.3,,-8210.69,-460.43,,04-25
721,600071,凤凰光学,-0.12,-552.09,,-4.65,,-2823.02,-552.83,,04-25
722,002112,三变科技,0.1,100.0,,4.31,,1953.47,232.48,10派0.1,04-25
723,002565,上海绿新,0.67,39.58,,13.31,,22926.91,39.08,10送5派1转5,04-25
724,000620,新华联,0.32,0.0,,16.15,,50851.48,0.77,10派1,04-25
725,300187,永清环保,0.27,-32.5,4.26,6.53,0.11,5400.43,0.55,10派0.25,04-25
726,002184,海得控制,0.14,1306.0,,4.26,,3092.68,1305.22,10派1,04-25
727,002269,美邦服饰,0.4,-52.94,,11.0,,40547.64,-52.27,10派2.8,04-25
728,600355,精伦电子,-0.23,-2400.0,,-12.96,,-5702.0,-1776.09,,04-25
729,002418,康盛股份,0.06,-76.0,,1.28,,1467.5,-73.97,,04-25
730,300157,恒泰艾普,0.35,-39.66,5.43,6.45,0.23,13135.28,25.59,,04-25
731,600683,京投发展,0.1,-16.67,,4.01,,7452.88,-13.84,10派0.31,04-25
732,002620,瑞和股份,0.67,9.84,,8.64,,8098.75,10.08,10派1,04-25
733,600993,马应龙,0.56,7.69,,13.77,,18632.44,7.21,10派1.7,04-25
734,002250,联化科技,0.86,21.13,,18.46,,44955.91,22.94,,04-25
735,002325,洪涛股份,0.4,-9.09,,17.06,,27952.24,36.71,10派0.5,04-25
736,600643,爱建集团,0.43,31.9,,10.63,,47525.47,47.96,10派0.6,04-25
737,300266,兴源环境,0.19,-55.81,4.69,4.02,0.2,2160.14,-44.13,10转1派0.5,04-25
738,000651,格力电器,3.61,46.15,,35.77,,1087067.28,47.31,10派15,04-25
739,600275,武昌鱼,-0.08,-860.4,,-16.7,,-3906.21,-863.37,,04-25
740,600810,神马股份,0.04,-106.12,,0.86,,1968.15,-106.12,,04-25
741,002237,恒邦股份,0.51,-20.31,,7.25,,23381.12,-19.46,,04-25
742,300217,东方电热,0.46,-4.44,5.49,8.63,-0.19,9070.83,-4.83,10派1.5,04-25
743,002076,雪莱特,0.09,6.32,,3.98,,1612.99,6.36,10派0.5,04-25
744,300312,邦讯技术,-0.36,-147.96,4.88,-7.13,-0.69,-5839.46,-181.4,,04-25
745,300061,康耐特,0.22,-2581.82,4.13,5.4,0.26,2096.35,-2592.19,10派0.25送1转5,04-25
746,600215,长春经开,0.02,-18.6,,0.34,,812.86,-18.66,10派0.0524,04-25
747,002711,欧浦智网,0.99,-1.98,,20.79,,11708.08,-1.98,,04-25
748,000038,深大通,0.02,-2.78,,1.02,,199.0,-4.24,,04-25
749,002343,慈文传媒,0.26,-27.66,,4.43,,5232.32,-27.66,10派2.5,04-25
750,600863,内蒙华电,0.36,-32.08,,13.16,,137563.09,6.16,10派3转5,04-25
751,002293,罗莱生活,1.18,-56.62,,16.6,,33215.47,-13.07,,04-25
752,300189,神农基因,0.15,-35.5,5.26,2.88,0.05,3841.73,-35.5,10派0.5转6,04-25
753,000733,振华科技,0.28,16.67,,4.52,,9949.61,17.02,,04-25
754,601388,怡球资源,0.22,-50.0,,4.04,,8995.96,-45.24,10派0.65转3,04-25
755,600351,亚宝药业,0.17,0.47,,7.2,,11819.55,5.26,10派0.6,04-25
756,000541,佛山照明,0.26,-36.59,,8.69,,25183.14,-37.12,10派1.6,04-25
757,300377,赢时胜,0.9,8.43,4.42,22.61,0.49,4035.73,8.55,10派2,04-25
758,002110,三钢闽光,0.1,-125.06,,1.95,,5389.83,-125.02,,04-25
759,002666,德联集团,0.5,-47.92,,11.08,,15985.07,11.27,,04-25
760,300270,中威电子,0.13,-82.89,3.97,3.23,-0.02,1527.33,-66.33,10派0.2,04-25
761,601225,陕西煤业,0.39,-45.07,,11.52,,348622.38,-45.67,10派1.2,04-25
762,600022,山东钢铁,0.02,-103.77,,1.22,,15829.48,-104.13,,04-25
763,300175,朗源股份,0.04,-25.8,1.53,2.43,-0.07,1748.1,-24.15,10派0.1,04-25
764,300297,蓝盾股份,0.16,-74.6,3.47,4.78,0.25,3196.33,-44.98,10派0.15,04-25
765,300137,先河环保,0.3,0.0,4.77,6.41,0.33,6011.93,29.24,10派0.5转6,04-25
766,000037,*ST南电A,0.09,-126.47,,3.37,,5309.91,-125.97,,04-25
767,601890,亚星锚链,-0.04,-127.9,,-0.76,,-2098.25,-127.92,,04-25
768,300025,华星创业,0.36,100.0,3.07,13.66,0.05,6284.87,124.29,,04-25
769,300161,华中数控,0.09,3.67,7.9,1.18,0.69,1005.6,6.36,10派0.3转5,04-25
770,002549,凯美特气,0.22,-4.35,,7.63,,5882.38,44.24,,04-25
771,000835,长城动漫,0.02,-116.96,,1.38,,590.11,-116.98,,04-25
772,600885,宏发股份,0.69,-13.75,,25.6,,32818.46,17.58,,04-25
773,300111,向日葵,0.04,-105.71,1.04,3.55,0.06,4060.67,-111.37,,04-25
774,000751,锌业股份,2.96,-194.27,,-328.22,,417453.18,-219.86,,04-25
775,002224,三力士,0.46,9.52,,15.34,,14766.85,118.04,10派1转10送3,04-25
776,300208,恒顺众昇,0.13,-67.5,2.45,5.58,0.37,3793.25,-31.46,,04-25
777,002067,景兴纸业,0.01,0.0,,0.45,,1291.83,-13.92,,04-25
778,300315,掌趣科技,0.23,-58.93,2.16,13.26,0.2,15361.94,86.66,,04-25
779,600595,中孚实业,-0.55,-1475.0,,-17.07,,-84863.76,-1558.89,,04-25
780,300157,恒泰艾普,0.35,-39.66,5.43,6.45,0.23,13135.28,25.59,,04-25
781,600683,京投发展,0.1,-16.67,,4.01,,7452.88,-13.84,10派0.31,04-25
782,002620,瑞和股份,0.67,9.84,,8.64,,8098.75,10.08,10派1,04-25
783,600993,马应龙,0.56,7.69,,13.77,,18632.44,7.21,,04-25
784,600810,神马股份,0.04,-106.12,,0.86,,1968.15,-106.12,,04-25
785,002237,恒邦股份,0.51,-20.31,,7.25,,23381.12,-19.46,,04-25
786,002325,洪涛股份,0.4,-9.09,,17.06,,27952.24,36.71,,04-25
787,600643,爱建集团,0.43,31.9,,10.63,,47525.47,47.96,10派0.6,04-25
788,300266,兴源环境,0.19,-55.81,4.69,4.02,0.2,2160.14,-44.13,10转1派0.5,04-25
789,000651,格力电器,3.61,46.15,,35.77,,1087067.28,47.31,,04-25
790,600275,武昌鱼,-0.08,-860.4,,-16.7,,-3906.21,-863.37,,04-25
791,600863,内蒙华电,0.36,-32.08,,13.16,,137563.09,6.16,10派3转5,04-25
792,002293,罗莱生活,1.18,-56.62,,16.6,,33215.47,-13.07,,04-25
793,300189,神农基因,0.15,-35.5,5.26,2.88,0.05,3841.73,-35.5,,04-25
794,000733,振华科技,0.28,16.67,,4.52,,9949.61,17.02,,04-25
795,300217,东方电热,0.46,-4.44,5.49,8.63,-0.19,9070.83,-4.83,,04-25
796,002076,雪莱特,0.09,6.32,,3.98,,1612.99,6.36,10派0.5,04-25
797,300312,邦讯技术,-0.36,-147.96,4.88,-7.13,-0.69,-5839.46,-181.4,,04-25
798,300061,康耐特,0.22,-2581.82,4.13,5.4,0.26,2096.35,-2592.19,,04-25
799,600215,长春经开,0.02,-18.6,,0.34,,812.86,-18.66,10派0.0524,04-25
800,002711,欧浦智网,0.99,-1.98,,20.79,,11708.08,-1.98,,04-25
801,000038,深大通,0.02,-2.78,,1.02,,199.0,-4.24,,04-25
802,002343,慈文传媒,0.26,-27.66,,4.43,,5232.32,-27.66,10派2.5,04-25
803,601388,怡球资源,0.22,-50.0,,4.04,,8995.96,-45.24,10派0.65转3,04-25
804,600351,亚宝药业,0.17,0.47,,7.2,,11819.55,5.26,10派0.6,04-25
805,000541,佛山照明,0.26,-36.59,,8.69,,25183.14,-37.12,10派1.6,04-25
806,300377,赢时胜,0.9,8.43,4.42,22.61,0.49,4035.73,8.55,,04-25
807,300252,金信诺,0.14,-53.33,4.21,3.43,-0.66,2323.27,-27.93,10派0.47,04-24
808,300038,梅泰诺,0.32,33.33,6.26,5.3,-0.82,5032.29,49.66,10派0.35,04-24
809,000803,金宇车城,0.03,-48.37,,3.06,,425.38,-48.39,,04-24
810,002543,万和电气,0.62,-42.66,,10.18,,24771.71,14.29,10派1.5转1,04-24
811,000761,本钢板材,0.09,300.0,,1.75,,27559.3,297.22,10派0.5,04-24
812,000530,大冷股份,0.44,33.33,,8.27,,15300.61,30.62,10派1.5,04-24
813,002217,合力泰,-0.19,533.33,,-7.42,,-6341.33,443.78,,04-24
814,002670,华声股份,0.45,25.86,,11.79,,9062.5,38.25,10派3,04-24
815,300055,万邦达,0.61,42.33,8.05,7.87,0.36,14054.6,42.33,10派1.5,04-24
816,002639,雪人股份,0.27,-37.21,,3.73,,4322.39,-37.26,10派0.72,04-24
817,300287,飞利信,0.52,-16.13,4.29,12.88,-0.91,6603.77,30.19,10派1.05转10,04-24
818,300326,凯利泰,0.83,-32.85,6.62,13.43,0.43,6405.01,15.36,10派2.6转10,04-24
819,300089,文化长城,0.02,-85.71,5.21,0.46,0.06,359.97,-82.42,,04-24
820,600371,万向德农,-0.17,-134.69,,-9.09,,-3539.34,-142.62,,04-24
821,600148,长春一东,0.21,778.48,,9.11,,2946.32,777.86,10派0.625,04-24
822,002477,雏鹰农牧,0.09,-84.39,,3.6,,7562.11,-75.02,10派0.3,04-24
823,001696,宗申动力,0.26,-10.34,,10.29,,30693.0,-9.02,10派0.3,04-24
824,002047,宝鹰股份,0.29,-462.5,,27.93,,21990.42,-670.91,,04-24
825,002273,水晶光电,0.3,-49.15,,10.59,,11441.87,-22.66,10派1,04-24
826,002638,勤上光电,0.28,0.0,,4.79,,10399.35,-1.17,10派0.2,04-24
827,000539,粤电力A,0.71,65.12,,17.49,,308642.86,81.69,10派2,04-24
828,300243,瑞丰高材,0.27,-32.5,3.78,7.49,0.12,2820.72,-17.79,10转10,04-24
829,300192,科斯伍德,0.35,-7.89,5.64,6.32,0.17,3842.41,-8.63,10派0.5,04-24
830,300220,金运激光,0.1,-73.59,4.12,2.52,-0.19,709.25,-47.16,10派0.2,04-24
831,600559,老白干酒,0.47,-41.25,,10.46,,6555.97,-41.59,10派1,04-24
832,601668,中国建筑,0.68,30.77,,18.6,,2039851.2,29.64,10派1.43,04-24
833,002577,雷柏科技,0.12,-64.71,,2.37,,3333.07,-55.19,10派1.1,04-24
834,002528,英飞拓,0.18,350.0,,2.83,,6198.76,360.5,10派2转3,04-24
835,300155,安居宝,0.56,33.33,6.08,9.53,0.3,10147.61,33.95,10派2.8转10,04-24
836,300013,新宁物流,0.05,-50.0,3.73,1.47,0.29,491.25,-47.44,10派0.2转10,04-24
837,600098,广州发展,0.37,9.33,,7.85,,102804.29,17.81,10派1.5,04-24
838,002216,三全食品,0.29,-58.57,,6.78,,11813.12,-15.59,10派0.5,04-24
839,002536,西泵股份,0.26,-27.78,,2.18,,2530.4,-27.39,10派2,04-24
840,002393,力生制药,1.63,0.0,,10.42,,29805.9,0.32,,04-24
841,300252,金信诺,0.14,-53.33,4.21,3.43,-0.66,2323.27,-27.93,,04-24
842,300038,梅泰诺,0.32,33.33,6.26,5.3,-0.82,5032.29,49.66,,04-24
843,000803,金宇车城,0.03,-48.37,,3.06,,425.38,-48.39,,04-24
844,002543,万和电气,0.62,-42.66,,10.18,,24771.71,14.29,,04-24
845,000761,本钢板材,0.09,300.0,,1.75,,27559.3,297.22,,04-24
846,000530,大冷股份,0.44,33.33,,8.27,,15300.61,30.62,,04-24
847,002217,合力泰,-0.19,533.33,,-7.42,,-6341.33,443.78,,04-24
848,002670,华声股份,0.45,25.86,,11.79,,9062.5,38.25,,04-24
849,300080,易成新能,0.2,-215.89,6.35,3.38,-0.1,7569.18,-221.45,10派0.4,04-23
850,000925,众合科技,-0.48,-500.0,,-14.65,,-14860.58,-528.63,,04-23
851,601008,连云港,0.2,5.26,,5.62,,16001.2,5.68,,04-23
852,601258,庞大集团,0.08,-125.81,,2.4,,21077.48,-125.55,,04-23
853,300273,和佳股份,0.4,-35.48,2.35,17.9,-0.47,17413.78,40.69,10派1转3,04-23
854,600749,西藏旅游,0.04,-33.17,,1.19,,780.77,-30.24,,04-23
855,002315,焦点科技,1.18,10.28,,7.79,,13899.04,10.68,10派10,04-23
856,300302,同有科技,0.33,-36.54,8.04,4.14,-0.61,1962.17,-33.25,10派0.5转8,04-23
857,300063,天龙集团,0.14,0.0,6.43,2.25,-0.63,1440.41,0.83,10派1转10,04-23
858,002544,杰赛科技,0.28,-44.0,,9.42,,9698.58,13.55,10派0.65转5,04-23
859,300180,华峰超纤,0.57,3.64,8.37,6.99,0.37,8984.63,4.31,10派1,04-23
860,601003,柳钢股份,0.08,76.99,,3.94,,21670.63,76.78,,04-23
861,002070,众和股份,0.07,-21.91,,3.52,,4209.34,1.51,,04-23
862,300328,宜安科技,0.44,9.69,5.18,8.02,0.55,4969.27,25.34,,04-23
863,002719,麦趣尔,0.74,-3.9,,19.66,,5775.24,-3.89,10派1.19,04-23
864,600467,好当家,0.16,-46.67,,3.98,,11494.93,-46.96,10派0.5,04-23
865,300185,通裕重工,0.07,-53.33,3.86,1.68,-0.1,5861.99,-55.73,10派0.3,04-23
866,002679,福建金森,0.35,-22.22,,7.42,,4812.75,-12.82,10派0.95,04-23
867,300362,天翔环境,0.42,-1.72,4.3,10.2,-0.43,3215.58,-1.7,,04-23
868,002259,升达林业,0.02,0.0,,1.46,,1190.68,-2.46,,04-23
869,002686,亿利达,0.65,-30.11,,12.86,,8789.61,18.65,10派1.5转10,04-23
870,000155,*ST川化,-1.35,-6850.0,,-60.47,,-63331.61,-5633.08,,04-23
871,002114,罗平锌电,-0.26,-336.36,,-17.53,,-5105.95,-344.73,,04-23
872,600495,晋西车轴,0.34,-15.0,,5.55,,11438.42,-6.46,10派1转6,04-23
873,002041,登海种业,0.96,31.0,,22.6,,33767.67,31.0,10派1,04-23
874,002698,博实股份,0.52,10.64,,14.97,,20728.29,18.22,10派1.2,04-23
875,002193,山东如意,0.01,0.0,,0.36,,239.46,17.75,10派0.1,04-23
876,000937,冀中能源,0.51,-47.39,,7.83,,118400.38,-47.39,10派1,04-23
877,300330,华虹计通,0.2,-55.56,3.63,5.64,-0.38,2416.11,-23.72,,04-23
878,002609,捷顺科技,0.39,-17.02,,10.43,,7226.29,29.96,10派0.4转6,04-23
879,300316,晶盛机电,0.16,-88.73,6.31,2.58,0.39,4338.84,-75.01,10派1转5,04-23
880,300258,精锻科技,0.68,-9.02,5.99,11.87,0.57,12201.1,9.18,10派1.5,04-23
881,600416,湘电股份,0.08,-123.41,,2.3,,4808.3,-123.13,10派0.3,04-23
882,300283,温州宏丰,0.04,-93.33,5.83,0.76,0.34,407.27,-90.19,10派0.1转5,04-23
883,002304,洋河股份,4.63,-18.77,,31.44,,500207.18,-18.72,10派20,04-23
884,002667,鞍重股份,0.86,-17.31,,8.5,,5861.86,-11.69,10派0.79,04-23
885,600562,国睿科技,0.74,362.5,,10.72,,9454.46,587.6,10派3转7送3,04-23
886,300106,西部牧业,0.23,-14.81,5.24,4.53,-0.29,2717.7,-14.32,10派0.25转4,04-23
887,002455,百川股份,0.3,0.0,,5.21,,4003.49,0.45,10派2转8,04-23
888,600288,大恒科技,0.08,-49.13,,2.65,,3708.35,-49.13,10派0.2547,04-23
889,300133,华策影视,0.45,-19.64,3.03,15.87,-0.1,25826.47,20.1,10派0.4,04-23
890,002043,兔宝宝,0.05,-28.57,,3.05,,2317.12,-29.09,10派0.3,04-23
891,000685,中山公用,0.78,65.96,,9.69,,60844.16,65.86,10派1.5,04-22
892,600202,哈空调,-0.23,-518.21,,-10.0,,-8799.8,-518.23,,04-22
893,002697,红旗连锁,0.39,-62.5,,9.07,,15702.45,-9.49,10派0.52,04-22
894,600256,广汇能源,0.14,-48.02,,8.95,,75108.01,-22.09,,04-22
895,002468,艾迪西,0.03,0.0,,1.24,,893.14,11.99,10派0.1转2,04-22
896,002552,宝鼎科技,0.08,-73.33,,1.51,,1214.45,-73.08,10派0.5转10,04-22
897,600579,天华院,-0.1,-350.0,,-15.64,,-4150.94,-519.73,,04-22
898,600851,海欣股份,0.05,26.34,,2.23,,6539.29,26.36,,04-22
899,000776,广发证券,0.48,29.73,5.85,8.33,-1.47,281250.1,28.34,10派2,04-22
900,002164,宁波东力,-0.01,-91.67,,-0.38,,-413.16,-92.42,,04-22
901,300318,博晖创新,0.33,-40.86,4.26,7.98,0.34,5425.67,6.48,10派0.7,04-22
902,002680,长生生物,0.45,-53.13,,5.14,,3573.62,-48.06,10派1.3,04-22
903,600699,均胜电子,0.47,30.56,,14.36,,28900.86,39.72,,04-22
904,002524,光正集团,0.0,-97.69,,0.21,,154.97,-94.44,,04-22
905,002500,山西证券,0.11,78.83,2.86,4.19,,25858.09,82.36,10派0.77,04-22
906,300366,创意信息,0.85,7.59,4.09,21.88,0.25,4274.13,7.63,10派1,04-22
907,002716,金贵银业,0.91,-5.21,,16.2,,15979.77,-5.85,10派1.28,04-22
908,000656,金科股份,0.85,-22.73,,13.34,,98407.15,-23.08,10派1.2,04-22
909,000780,平庄能源,0.04,-90.0,,0.8,,3704.39,-90.98,10派0.15,04-22
910,002392,北京利尔,0.31,49.76,,7.48,,17287.79,54.48,10派0.5,04-22
911,000066,长城电脑,0.02,-112.15,,1.05,,2948.63,-112.31,,04-22
912,600529,山东药玻,0.48,2.13,,6.17,,12233.37,2.09,10派1.5,04-22
913,000004,国农科技,-0.01,-151.46,,-1.34,,-103.34,-151.53,,04-22
914,002299,圣农发展,-0.24,-8417.24,,-6.84,,-21974.95,-8441.56,,04-22
915,600782,新钢股份,0.08,-110.67,,1.45,,10959.9,-110.49,,04-22
916,600361,华联综超,0.06,-25.0,,1.34,,4055.91,-21.01,10派0.6,04-22
917,002008,大族激光,0.53,-10.17,,15.53,,54878.75,-11.28,10派2,04-22
918,300376,易事特,2.03,30.13,9.78,23.15,0.77,15843.79,30.12,10派3.7,04-22
919,002586,围海股份,0.32,-25.58,,10.72,,9638.76,10.97,10派1.5,04-22
920,002416,爱施德,0.76,-392.31,,17.96,,75447.91,-390.41,10派1.5,04-22
921,600189,吉林森工,0.13,0.0,,3.11,,4115.34,4.98,10派1,04-22
922,002715,登云股份,0.49,-14.04,,12.42,,3385.2,-14.21,10派0.6,04-22
923,002340,格林美,0.19,-17.39,,6.32,,14411.51,7.04,,04-22
924,002394,联发股份,1.3,21.5,,11.94,,28047.85,22.0,10派2转5,04-22
925,600527,江南高纤,0.3,11.11,,13.91,,23899.35,10.04,10派0.9,04-22
926,300305,裕兴股份,0.41,-72.3,8.31,4.95,0.54,5847.54,-47.44,10派0.98,04-22
927,600555,海航创新,0.02,-114.29,,1.68,,2724.95,-114.71,,04-22
928,300173,智慧松德,-0.19,-195.0,4.73,-3.93,0.0,-2173.17,-195.78,,04-22
929,002466,天齐锂业,-0.9,-421.43,,-14.11,,-13236.14,-417.15,,04-22
930,000830,鲁西化工,0.21,-9.52,,5.6,,30592.15,-9.64,,04-22
931,600739,辽宁成大,0.62,21.8,,7.88,,84640.59,21.81,,04-22
932,002593,日上集团,0.17,-22.73,,3.0,,3551.23,-23.37,10派0.6,04-22
933,002636,金安国纪,0.11,-31.25,,2.27,,3006.55,-34.73,10派0.6,04-22
934,000678,襄阳轴承,0.01,-50.0,,0.49,,315.73,-35.03,,04-22
935,600510,黑牡丹,0.49,13.95,,8.95,,39234.52,14.18,10派1.48,04-22
936,000540,中天城投,0.84,146.17,,37.79,,108125.28,146.6,10派3,04-22
937,300069,金利华电,0.2,42.86,4.1,4.95,0.75,2357.57,115.23,10派0.5,04-22
938,002209,达意隆,0.1,-38.59,,3.22,,2039.06,-37.32,10派0.2,04-22
939,002629,仁智油服,0.19,-73.24,,4.43,,3315.75,-59.41,10派0.3转6,04-22
940,000078,海王生物,0.16,81.66,,8.83,,11704.8,98.16,,04-22
941,002108,沧州明珠,0.44,18.92,,13.37,,14935.56,22.72,10派2,04-22
942,000020,深华发A,-0.02,-301.75,,-2.35,,-651.74,-301.04,,04-22
943,000801,四川九洲,0.16,-6.31,,5.22,,7172.61,4.25,,04-22
944,002403,爱仕达,0.18,38.46,,2.67,,4287.61,38.49,10派2,04-22
945,601567,三星医疗,0.7,6.06,,12.85,,28221.73,6.71,,04-22
946,600326,西藏天路,0.01,-112.5,,0.46,,487.19,-111.52,,04-22
947,000981,银亿股份,0.74,-11.9,,15.9,,63593.76,-11.42,10派1.2,04-22
948,600262,北方股份,0.7,-29.29,,11.09,,11831.28,-29.9,10派2.5,04-22
949,600589,广东榕泰,0.09,-50.0,,2.72,,5464.03,-48.24,,04-22
950,000623,吉林敖东,1.18,63.89,,10.47,,105878.94,63.79,10派1,04-22
951,300382,斯莱克,2.1,8.81,6.89,35.97,0.24,9643.32,8.71,10派5,04-22
952,601666,平煤股份,0.28,-40.55,,5.92,,66676.29,-40.54,10派0.85,04-22
953,000662,天夏智慧,-0.22,-522.76,,-10.53,,-6257.77,-522.49,,04-22
954,002446,盛路通信,0.03,-62.5,,0.69,,452.57,-54.71,10派0.1,04-22
955,600596,新安股份,0.64,231.56,,10.35,,43530.87,231.57,,04-22
956,600105,永鼎股份,0.47,1466.67,,12.08,,17941.44,1481.97,10派2,04-22
957,002503,搜于特,0.63,-33.68,,13.58,,27419.37,0.5,10派1.5转2,04-22
958,300232,洲明科技,0.33,50.0,5.81,5.71,0.51,3297.16,45.26,10派0.6,04-22
959,002415,海康威视,0.76,-28.97,,30.92,,306664.85,43.51,10派2.5,04-22
960,000623,吉林敖东,1.18,63.89,,10.47,,105878.94,63.79,10派1,04-22
961,300382,斯莱克,2.1,8.81,6.89,35.97,0.24,9643.32,8.71,10派5,04-22
962,601666,平煤股份,0.28,-40.55,,5.92,,66676.29,-40.54,10派0.85,04-22
963,000662,天夏智慧,-0.22,-522.76,,-10.53,,-6257.77,-522.49,,04-22
964,002446,盛路通信,0.03,-62.5,,0.69,,452.57,-54.71,10派0.1,04-22
965,000981,银亿股份,0.74,-11.9,,15.9,,63593.76,-11.42,10派1.2,04-22
966,600262,北方股份,0.7,-29.29,,11.09,,11831.28,-29.9,10派2.5,04-22
967,600589,广东榕泰,0.09,-50.0,,2.72,,5464.03,-48.24,,04-22
968,300232,洲明科技,0.33,50.0,5.81,5.71,0.51,3297.16,45.26,10派0.6,04-22
969,002415,海康威视,0.76,-28.97,,30.92,,306664.85,43.51,10派2.5,04-22
970,600884,杉杉股份,0.45,15.5,,5.16,,18378.91,15.7,10派0.6,04-22
971,600596,新安股份,0.64,231.56,,10.35,,43530.87,231.57,,04-22
972,600105,永鼎股份,0.47,1466.67,,12.08,,17941.44,1481.97,10派2,04-22
973,002503,搜于特,0.63,-33.68,,13.58,,27419.37,0.5,10派1.5转2,04-22
974,300201,海伦哲,0.02,-88.8,1.85,0.85,-0.14,555.55,-77.63,,04-22
975,600986,科达股份,0.12,100.0,,5.59,,3918.05,94.14,,04-22
976,601222,林洋能源,1.05,22.09,,15.05,,37151.48,22.78,10派2,04-22
977,002311,海大集团,0.34,-43.33,,11.01,,34035.52,-24.76,10派1.2,04-22
978,000036,华联控股,0.07,35.24,,4.34,,7981.44,35.25,,04-22
979,600580,卧龙电气,0.33,91.81,,10.68,,36403.2,209.79,,04-22
980,600523,贵航股份,0.45,12.5,,7.76,,13126.92,15.06,,04-22
981,600640,号百控股,0.15,-38.72,,3.35,,8125.1,-38.74,10派0.46,04-22
982,600667,太极实业,0.01,-80.0,,0.8,,1245.68,-75.4,10派0.1,04-22
983,300082,奥克股份,0.24,-35.14,8.4,2.85,0.33,8106.79,-15.98,10派1.5,04-22
984,600210,紫江企业,0.16,40.71,,6.19,0.73,22792.12,40.86,10派1,04-22
985,002385,大北农,0.48,-42.86,,17.41,,76913.24,13.93,10派1,04-22
986,600267,海正药业,0.36,0.0,,6.31,,30185.74,0.19,10派1.1,04-22
987,000922,佳电股份,0.32,-11.11,,11.52,,16949.55,-11.4,10派0.33,04-22
988,600090,同济堂,0.29,646.15,,21.95,,10710.71,648.29,,04-22
989,601669,中国电建,0.47,11.28,,14.1,,455599.68,11.28,10派1.43,04-22
990,600704,物产中大,0.64,18.65,,12.51,,50647.18,18.27,10派1,04-22
991,600184,光电股份,-0.79,-8000.0,,-17.15,,-16633.48,-5616.48,,04-22
992,300236,上海新阳,0.48,2.13,6.99,9.04,0.3,4416.42,11.01,10派1.8,04-22
993,002413,雷科防务,0.12,-45.45,,2.14,,2551.52,-47.34,10派1,04-22
994,600448,华纺股份,0.05,66.67,,4.12,,1700.31,105.04,,04-22
995,002122,天马股份,0.03,-83.33,,0.65,,3103.93,-85.63,10派0.1,04-22
996,000758,中色股份,0.09,-67.42,,2.14,,8185.84,-59.59,10派0.1,04-22
997,300100,双林股份,0.37,-52.56,3.52,10.64,0.4,10264.1,-6.58,10派1.2,04-22
998,300098,高新兴,0.3,-230.43,4.69,6.6,-0.75,5374.26,-232.01,10派0.3,04-22
999,002305,南国置业,0.56,21.74,,23.18,,54058.02,21.34,10派1.2,04-21
1000,601798,蓝科高新,0.26,-20.97,,4.93,,8330.88,-20.97,10派0.6,04-21
1001,300096,易联众,0.23,-30.3,3.8,6.31,0.18,4040.5,-28.16,10派1,04-21
1002,300380,安硕信息,0.77,4.05,3.71,22.97,0.48,4649.85,4.32,10派2,04-21
1003,002450,康得新,0.71,-2.74,,19.26,,65862.04,55.7,10派0.91,04-21
1004,000829,天音控股,0.03,-250.0,,1.26,,2748.49,-221.55,,04-21
1005,000501,鄂武商A,0.92,16.46,,17.47,,46511.83,15.58,,04-21
1006,000783,长江证券,0.42,44.83,5.35,8.1,-0.98,100585.84,47.27,10派2.5转10,04-21
1007,300337,银邦股份,0.4,-36.51,9.05,3.56,0.45,7564.72,-24.24,10派0.9转10,04-21
1008,000831,*ST五稀,0.23,-20.89,,9.32,,22419.86,-20.53,,04-21
1009,002713,东易日盛,1.05,43.84,,28.38,,10560.66,44.21,10派5,04-21
1010,300300,汉鼎宇佑,0.3,-55.88,3.18,9.37,0.11,5701.25,2.54,10派0.3,04-21
1011,600415,小商品城,0.26,0.0,,8.4,,70746.63,0.06,10派1,04-19
1012,603000,人民网,0.99,19.28,,12.31,,27286.65,29.75,10派5转10,04-19
1013,600701,*ST工新,0.02,-49.9,,1.36,,1241.98,-49.95,10派0.075,04-19
1014,600365,通葡股份,0.05,-44.44,,2.37,,986.6,-24.77,,04-19
1015,600249,两面针,0.02,-27.65,,0.54,,1010.48,-27.78,,04-19
1016,601888,中国国旅,1.41,23.1,,18.21,,129459.61,28.73,10派4,04-19
1017,000710,天兴仪表,-0.04,-1666.15,,-5.36,,-615.69,-1666.69,,04-19
1018,600152,维科精华,0.1,-119.57,,3.66,,2871.55,-119.58,10派0.3,04-19
1019,600209,罗顿发展,-0.06,-1586.84,,-3.69,,-2478.52,-1595.64,,04-19
1020,600152,维科精华,0.1,-119.57,,3.66,,2871.55,-119.58,10派0.3,04-19
1021,600209,罗顿发展,-0.06,-1586.84,,-3.69,,-2478.52,-1595.64,,04-19
1022,600487,亨通光电,1.41,-15.67,,11.22,,29104.28,-15.64,,04-19
1023,002437,誉衡药业,0.81,37.29,,9.66,,22673.75,37.61,10派1,04-19
1024,601599,鹿港文化,0.04,33.33,,1.39,,1321.13,29.82,10派0.5,04-19
1025,600789,鲁抗医药,0.02,-108.7,,0.71,,1085.79,-108.11,,04-19
1026,600498,烽火通信,0.54,-49.53,,9.53,,51911.71,4.48,10派1.7,04-19
1027,002675,东诚药业,0.58,-46.26,,9.35,,10084.95,-4.01,,04-19
1028,600265,*ST景谷,0.11,-113.25,,29.08,,1420.89,-113.26,,04-19
